7722.44, 0.767550, 51, 100000
7667.97, 0.769191, 51, 100000
7637.54, 0.731289, 51, 100000
7710.48, 0.641901, 51, 100000
7729.93, 0.683554, 51, 100000
7660.98, 0.680100, 51, 100000
7600.77, 0.601812, 51, 100000
7652.48, 0.622975, 51, 100000
7676.52, 0.613186, 51, 100000
7704.99, 0.733488, 51, 100000
11096533.55, 34.122775, 51, 100000
11124752.30, 32.331683, 51, 100000
11102635.18, 33.290270, 51, 100000
11103623.41, 30.575487, 51, 100000
11129061.61, 31.815585, 51, 100000
11124099.60, 29.814508, 51, 100000
11111502.18, 30.329626, 51, 100000
11114466.85, 31.130453, 51, 100000
11131466.85, 29.171507, 51, 100000
11136221.63, 28.704060, 51, 100000
24517103.00, 98.639649, 51, 100000
24462365.00, 90.556585, 51, 100000
42858685.00, 112.529608, 51, 100000
42846734.00, 122.682025, 51, 100000
42768325.00, 120.077531, 51, 100000
66227422.00, 155.445464, 51, 100000
66212307.00, 141.375128, 51, 100000
66233469.00, 144.237202, 51, 100000
94539077.00, 154.656822, 51, 100000
94671428.00, 153.472354, 51, 100000
