7503.68, 0.035391
7616.18, 0.065185
7390.90, 0.031460
7450.74, 0.027060
7447.15, 0.049311
7459.87, 0.051728
7519.62, 0.046860
7554.37, 0.056807
7490.46, 0.043300
7433.08, 0.049834
11153490.31, 7.555939
11110020.94, 4.011747
11121529.78, 4.991886
11135886.02, 6.997175
11125404.86, 7.063434
11200346.41, 12.525884
11123444.28, 7.543947
11152601.32, 12.732243
11153613.26, 10.775145
11095525.94, 5.503966
24638530.00, 25.429986
24611980.00, 19.501333
43067327.00, 32.352137
43053409.00, 32.407405
42939077.00, 29.310709
66582253.00, 38.903866
66592291.00, 38.663022
66566317.00, 38.627055
95089913.00, 45.109599
95082076.00, 47.259715
