funcid,dim,milestone,error
20,10,1,6.885156e+01
20,10,2,6.885156e+01
20,10,3,6.885156e+01
20,10,5,6.885156e+01
20,10,10,6.885156e+01
20,10,20,6.885156e+01
20,10,30,6.840313e+01
20,10,40,6.840313e+01
20,10,50,6.840313e+01
20,10,60,6.840313e+01
20,10,70,6.840313e+01
20,10,80,6.682539e+01
20,10,90,6.682539e+01
20,10,100,6.682539e+01
20,10,1,1.759450e+02
20,10,2,1.745179e+02
20,10,3,1.745179e+02
20,10,5,1.745179e+02
20,10,10,1.745179e+02
20,10,20,1.745000e+02
20,10,30,1.745000e+02
20,10,40,1.745000e+02
20,10,50,1.745000e+02
20,10,60,1.745000e+02
20,10,70,1.700634e+02
20,10,80,1.700634e+02
20,10,90,1.700634e+02
20,10,100,1.700634e+02
20,10,1,2.168191e+02
20,10,2,1.671162e+02
20,10,3,1.633488e+02
20,10,5,1.633488e+02
20,10,10,1.586852e+02
20,10,20,1.586852e+02
20,10,30,1.586852e+02
20,10,40,1.586852e+02
20,10,50,1.586852e+02
20,10,60,1.586852e+02
20,10,70,1.586852e+02
20,10,80,1.586852e+02
20,10,90,1.586852e+02
20,10,100,1.586852e+02
20,10,1,1.170262e+02
20,10,2,1.165728e+02
20,10,3,1.104788e+02
20,10,5,1.020282e+02
20,10,10,1.020282e+02
20,10,20,1.020282e+02
20,10,30,9.915596e+01
20,10,40,9.915596e+01
20,10,50,9.915596e+01
20,10,60,9.915596e+01
20,10,70,9.915596e+01
20,10,80,9.915596e+01
20,10,90,9.915596e+01
20,10,100,9.915596e+01
20,10,1,1.228518e+02
20,10,2,1.217552e+02
20,10,3,1.206179e+02
20,10,5,1.205327e+02
20,10,10,1.202260e+02
20,10,20,1.190433e+02
20,10,30,1.140517e+02
20,10,40,1.140517e+02
20,10,50,1.140517e+02
20,10,60,1.140517e+02
20,10,70,1.140517e+02
20,10,80,1.140517e+02
20,10,90,1.140517e+02
20,10,100,1.140517e+02
20,10,1,2.610024e+02
20,10,2,2.508761e+02
20,10,3,2.506663e+02
20,10,5,2.502780e+02
20,10,10,1.978445e+02
20,10,20,1.902929e+02
20,10,30,1.902929e+02
20,10,40,1.902929e+02
20,10,50,1.902929e+02
20,10,60,1.902929e+02
20,10,70,1.902929e+02
20,10,80,1.902929e+02
20,10,90,1.902929e+02
20,10,100,1.902929e+02
20,10,1,3.029034e+02
20,10,2,3.025055e+02
20,10,3,3.025055e+02
20,10,5,3.025055e+02
20,10,10,2.949454e+02
20,10,20,2.879817e+02
20,10,30,2.879817e+02
20,10,40,2.879817e+02
20,10,50,2.879817e+02
20,10,60,2.879817e+02
20,10,70,2.879817e+02
20,10,80,2.879817e+02
20,10,90,2.879817e+02
20,10,100,2.879817e+02
20,10,1,2.091641e+02
20,10,2,2.091641e+02
20,10,3,2.091641e+02
20,10,5,2.091641e+02
20,10,10,2.091641e+02
20,10,20,2.091641e+02
20,10,30,2.091641e+02
20,10,40,2.069114e+02
20,10,50,2.069114e+02
20,10,60,2.069114e+02
20,10,70,2.069114e+02
20,10,80,2.069114e+02
20,10,90,2.069114e+02
20,10,100,2.069114e+02
20,10,1,2.258889e+02
20,10,2,2.257108e+02
20,10,3,2.257108e+02
20,10,5,2.160050e+02
20,10,10,2.160050e+02
20,10,20,2.160050e+02
20,10,30,2.160050e+02
20,10,40,2.160050e+02
20,10,50,2.160050e+02
20,10,60,2.160050e+02
20,10,70,2.160050e+02
20,10,80,2.160050e+02
20,10,90,2.160050e+02
20,10,100,2.160050e+02
20,10,1,2.692590e+02
20,10,2,2.675513e+02
20,10,3,2.605600e+02
20,10,5,2.600392e+02
20,10,10,2.585969e+02
20,10,20,2.585244e+02
20,10,30,2.585244e+02
20,10,40,2.582158e+02
20,10,50,2.552029e+02
20,10,60,2.552029e+02
20,10,70,2.552029e+02
20,10,80,2.552029e+02
20,10,90,2.490530e+02
20,10,100,2.490530e+02
