funcid,dim,milestone,error
18,10,1,3.881626e+06
18,10,2,3.881626e+06
18,10,3,3.881626e+06
18,10,5,3.881625e+06
18,10,10,3.881625e+06
18,10,20,3.881625e+06
18,10,30,3.881625e+06
18,10,40,3.881625e+06
18,10,50,3.881625e+06
18,10,60,3.881625e+06
18,10,70,3.881625e+06
18,10,80,3.881625e+06
18,10,90,3.881625e+06
18,10,100,3.881625e+06
18,10,1,4.694448e+07
18,10,2,4.694447e+07
18,10,3,4.694447e+07
18,10,5,2.916141e+06
18,10,10,2.916141e+06
18,10,20,2.916132e+06
18,10,30,2.916132e+06
18,10,40,2.916132e+06
18,10,50,2.916132e+06
18,10,60,2.916132e+06
18,10,70,2.916132e+06
18,10,80,2.916132e+06
18,10,90,2.916132e+06
18,10,100,2.916132e+06
18,10,1,1.657596e+07
18,10,2,6.494950e+06
18,10,3,6.494950e+06
18,10,5,6.489402e+05
18,10,10,6.486394e+05
18,10,20,6.486394e+05
18,10,30,6.486394e+05
18,10,40,6.486394e+05
18,10,50,6.486394e+05
18,10,60,6.486394e+05
18,10,70,6.486394e+05
18,10,80,6.486394e+05
18,10,90,6.486394e+05
18,10,100,6.486394e+05
18,10,1,1.128753e+07
18,10,2,1.128752e+07
18,10,3,1.128752e+07
18,10,5,9.288623e+06
18,10,10,9.288622e+06
18,10,20,9.288613e+06
18,10,30,9.288613e+06
18,10,40,9.288613e+06
18,10,50,9.288613e+06
18,10,60,9.288612e+06
18,10,70,9.288611e+06
18,10,80,9.288611e+06
18,10,90,9.288611e+06
18,10,100,9.288611e+06
18,10,1,9.527739e+06
18,10,2,3.966473e+06
18,10,3,3.966444e+06
18,10,5,3.966434e+06
18,10,10,3.966433e+06
18,10,20,3.966430e+06
18,10,30,3.966429e+06
18,10,40,3.966428e+06
18,10,50,3.966428e+06
18,10,60,3.966428e+06
18,10,70,3.966428e+06
18,10,80,3.966428e+06
18,10,90,3.966428e+06
18,10,100,3.966428e+06
18,10,1,1.744425e+05
18,10,2,1.744206e+05
18,10,3,1.744203e+05
18,10,5,1.744203e+05
18,10,10,1.744185e+05
18,10,20,1.744161e+05
18,10,30,1.744159e+05
18,10,40,1.744157e+05
18,10,50,1.744157e+05
18,10,60,1.744157e+05
18,10,70,1.744157e+05
18,10,80,1.744157e+05
18,10,90,1.744157e+05
18,10,100,1.744149e+05
18,10,1,2.232884e+07
18,10,2,1.809042e+06
18,10,3,1.809042e+06
18,10,5,1.809041e+06
18,10,10,1.809024e+06
18,10,20,1.809024e+06
18,10,30,1.809024e+06
18,10,40,1.809024e+06
18,10,50,1.809024e+06
18,10,60,1.809024e+06
18,10,70,1.809024e+06
18,10,80,1.809024e+06
18,10,90,1.809024e+06
18,10,100,1.809024e+06
18,10,1,1.253828e+06
18,10,2,1.253828e+06
18,10,3,1.224593e+06
18,10,5,1.224593e+06
18,10,10,1.224593e+06
18,10,20,1.224593e+06
18,10,30,1.224593e+06
18,10,40,1.224593e+06
18,10,50,1.224587e+06
18,10,60,1.224587e+06
18,10,70,1.224587e+06
18,10,80,1.224587e+06
18,10,90,1.224587e+06
18,10,100,1.224587e+06
18,10,1,2.803977e+07
18,10,2,1.329840e+07
18,10,3,1.329840e+07
18,10,5,1.329840e+07
18,10,10,1.329840e+07
18,10,20,1.329840e+07
18,10,30,1.329840e+07
18,10,40,1.329840e+07
18,10,50,1.329840e+07
18,10,60,1.329840e+07
18,10,70,1.329840e+07
18,10,80,1.329840e+07
18,10,90,1.329840e+07
18,10,100,1.329840e+07
18,10,1,3.571112e+06
18,10,2,2.874013e+06
18,10,3,2.874007e+06
18,10,5,2.874005e+06
18,10,10,2.874004e+06
18,10,20,2.874004e+06
18,10,30,2.874004e+06
18,10,40,2.874004e+06
18,10,50,2.874004e+06
18,10,60,2.874004e+06
18,10,70,2.874004e+06
18,10,80,2.874004e+06
18,10,90,2.874004e+06
18,10,100,2.874004e+06
