funcid,dim,milestone,error
23,10,1,3.960323e+02
23,10,2,3.648319e+02
23,10,3,3.648319e+02
23,10,5,3.635306e+02
23,10,10,3.635306e+02
23,10,20,3.635306e+02
23,10,30,3.635306e+02
23,10,40,3.420875e+02
23,10,50,3.420875e+02
23,10,60,3.420875e+02
23,10,70,3.420875e+02
23,10,80,3.420875e+02
23,10,90,3.420875e+02
23,10,100,3.420875e+02
23,10,1,3.691779e+02
23,10,2,3.691779e+02
23,10,3,3.691779e+02
23,10,5,3.690989e+02
23,10,10,3.690989e+02
23,10,20,3.513870e+02
23,10,30,3.513870e+02
23,10,40,3.513870e+02
23,10,50,3.513870e+02
23,10,60,3.513870e+02
23,10,70,3.513870e+02
23,10,80,3.480415e+02
23,10,90,3.480415e+02
23,10,100,3.480415e+02
23,10,1,3.609571e+02
23,10,2,3.579282e+02
23,10,3,3.579282e+02
23,10,5,3.579282e+02
23,10,10,3.579282e+02
23,10,20,3.579282e+02
23,10,30,3.416825e+02
23,10,40,3.416825e+02
23,10,50,3.404048e+02
23,10,60,3.395574e+02
23,10,70,3.276241e+02
23,10,80,3.276241e+02
23,10,90,3.276241e+02
23,10,100,3.276241e+02
23,10,1,3.636942e+02
23,10,2,3.518212e+02
23,10,3,3.518212e+02
23,10,5,3.518212e+02
23,10,10,3.518212e+02
23,10,20,3.518212e+02
23,10,30,3.518212e+02
23,10,40,3.518212e+02
23,10,50,3.518212e+02
23,10,60,3.518212e+02
23,10,70,3.518212e+02
23,10,80,3.506036e+02
23,10,90,3.506036e+02
23,10,100,3.434793e+02
23,10,1,4.076125e+02
23,10,2,3.697048e+02
23,10,3,3.697048e+02
23,10,5,3.571346e+02
23,10,10,3.571346e+02
23,10,20,3.571346e+02
23,10,30,3.571346e+02
23,10,40,3.571346e+02
23,10,50,3.571346e+02
23,10,60,3.571346e+02
23,10,70,3.571346e+02
23,10,80,3.571346e+02
23,10,90,3.571346e+02
23,10,100,3.571346e+02
23,10,1,3.553295e+02
23,10,2,3.553295e+02
23,10,3,3.553295e+02
23,10,5,3.470299e+02
23,10,10,3.470299e+02
23,10,20,3.470299e+02
23,10,30,3.470299e+02
23,10,40,3.470299e+02
23,10,50,3.470299e+02
23,10,60,3.377472e+02
23,10,70,3.377472e+02
23,10,80,3.377472e+02
23,10,90,3.377472e+02
23,10,100,3.377472e+02
23,10,1,3.569415e+02
23,10,2,3.569415e+02
23,10,3,3.426821e+02
23,10,5,3.394321e+02
23,10,10,3.394321e+02
23,10,20,3.394321e+02
23,10,30,3.394321e+02
23,10,40,3.394321e+02
23,10,50,3.394321e+02
23,10,60,3.394321e+02
23,10,70,3.394321e+02
23,10,80,3.394321e+02
23,10,90,3.394321e+02
23,10,100,3.394321e+02
23,10,1,3.979602e+02
23,10,2,3.802169e+02
23,10,3,3.788421e+02
23,10,5,3.733624e+02
23,10,10,3.733624e+02
23,10,20,3.733624e+02
23,10,30,3.646493e+02
23,10,40,3.459073e+02
23,10,50,3.445710e+02
23,10,60,3.445710e+02
23,10,70,3.445710e+02
23,10,80,3.445710e+02
23,10,90,3.445710e+02
23,10,100,3.445710e+02
23,10,1,3.667253e+02
23,10,2,3.667253e+02
23,10,3,3.667253e+02
23,10,5,3.667253e+02
23,10,10,3.645346e+02
23,10,20,3.489486e+02
23,10,30,3.447577e+02
23,10,40,3.447577e+02
23,10,50,3.447577e+02
23,10,60,3.447577e+02
23,10,70,3.447577e+02
23,10,80,3.447577e+02
23,10,90,3.447577e+02
23,10,100,3.447577e+02
23,10,1,3.890268e+02
23,10,2,3.864410e+02
23,10,3,3.864410e+02
23,10,5,3.864410e+02
23,10,10,3.553869e+02
23,10,20,3.516270e+02
23,10,30,3.516270e+02
23,10,40,3.516270e+02
23,10,50,3.516270e+02
23,10,60,3.516270e+02
23,10,70,3.516270e+02
23,10,80,3.516270e+02
23,10,90,3.516270e+02
23,10,100,3.516270e+02
