funcid,dim,milestone,error
2,10,1,8.543801e+07
2,10,2,6.490489e+06
2,10,3,3.262554e+06
2,10,5,3.262554e+06
2,10,10,2.797940e+06
2,10,20,2.369473e+06
2,10,30,2.369473e+06
2,10,40,2.354767e+06
2,10,50,2.354754e+06
2,10,60,2.354754e+06
2,10,70,2.353977e+06
2,10,80,2.353977e+06
2,10,90,2.353977e+06
2,10,100,2.353977e+06
2,10,1,2.160518e+09
2,10,2,1.931140e+09
2,10,3,1.911374e+09
2,10,5,1.911374e+09
2,10,10,2.856678e+08
2,10,20,6.151800e+04
2,10,30,6.151800e+04
2,10,40,4.962700e+04
2,10,50,4.962700e+04
2,10,60,4.962700e+04
2,10,70,4.961300e+04
2,10,80,4.961300e+04
2,10,90,4.961300e+04
2,10,100,4.961300e+04
2,10,1,1.099467e+09
2,10,2,2.843915e+08
2,10,3,2.843915e+08
2,10,5,2.074570e+08
2,10,10,8.925904e+07
2,10,20,5.822590e+05
2,10,30,4.882870e+05
2,10,40,4.748280e+05
2,10,50,4.748280e+05
2,10,60,4.748280e+05
2,10,70,4.748280e+05
2,10,80,4.748280e+05
2,10,90,4.748280e+05
2,10,100,4.748280e+05
2,10,1,1.590101e+09
2,10,2,1.531435e+09
2,10,3,1.531435e+09
2,10,5,2.805784e+08
2,10,10,2.802218e+08
2,10,20,3.480919e+06
2,10,30,3.480919e+06
2,10,40,3.480919e+06
2,10,50,3.480919e+06
2,10,60,3.480919e+06
2,10,70,3.480919e+06
2,10,80,3.480919e+06
2,10,90,2.263495e+06
2,10,100,2.263495e+06
2,10,1,1.112158e+10
2,10,2,1.319471e+09
2,10,3,3.273618e+08
2,10,5,3.267325e+08
2,10,10,2.705969e+08
2,10,20,2.214944e+08
2,10,30,6.366587e+06
2,10,40,5.393732e+06
2,10,50,3.783528e+06
2,10,60,3.783528e+06
2,10,70,3.783528e+06
2,10,80,3.783528e+06
2,10,90,3.783528e+06
2,10,100,3.783528e+06
2,10,1,3.214350e+09
2,10,2,3.214350e+09
2,10,3,3.211412e+09
2,10,5,8.671749e+06
2,10,10,1.764264e+06
2,10,20,9.650950e+05
2,10,30,8.383190e+05
2,10,40,3.103930e+05
2,10,50,2.253300e+05
2,10,60,2.253300e+05
2,10,70,2.253300e+05
2,10,80,2.253300e+05
2,10,90,2.253300e+05
2,10,100,2.253300e+05
2,10,1,8.422757e+08
2,10,2,4.209377e+08
2,10,3,4.205287e+08
2,10,5,1.833744e+08
2,10,10,1.367006e+08
2,10,20,9.440764e+07
2,10,30,8.337176e+07
2,10,40,4.991015e+07
2,10,50,4.991015e+07
2,10,60,4.991015e+07
2,10,70,4.991015e+07
2,10,80,4.991015e+07
2,10,90,4.991015e+07
2,10,100,4.991015e+07
2,10,1,3.965281e+09
2,10,2,3.945274e+09
2,10,3,3.309729e+07
2,10,5,1.892331e+07
2,10,10,1.817712e+07
2,10,20,1.790625e+07
2,10,30,1.790625e+07
2,10,40,1.790625e+07
2,10,50,1.790625e+07
2,10,60,1.790625e+07
2,10,70,1.790625e+07
2,10,80,7.044234e+06
2,10,90,3.982885e+06
2,10,100,3.974355e+06
2,10,1,2.532100e+09
2,10,2,2.264163e+08
2,10,3,2.264163e+08
2,10,5,2.207236e+07
2,10,10,2.202682e+07
2,10,20,1.749107e+06
2,10,30,1.743826e+06
2,10,40,1.743826e+06
2,10,50,1.743826e+06
2,10,60,1.743826e+06
2,10,70,1.743826e+06
2,10,80,1.743826e+06
2,10,90,1.743826e+06
2,10,100,1.626777e+06
2,10,1,3.351938e+10
2,10,2,2.480190e+10
2,10,3,6.729451e+07
2,10,5,4.316677e+07
2,10,10,4.316677e+07
2,10,20,4.316677e+07
2,10,30,4.316677e+07
2,10,40,4.316677e+07
2,10,50,4.316677e+07
2,10,60,4.316677e+07
2,10,70,4.316677e+07
2,10,80,4.316677e+07
2,10,90,4.316677e+07
2,10,100,4.316677e+07
