funcid,dim,milestone,error
15,10,1,6.067123e+04
15,10,2,6.067123e+04
15,10,3,6.066234e+04
15,10,5,6.066234e+04
15,10,10,6.065704e+04
15,10,20,6.065704e+04
15,10,30,6.065704e+04
15,10,40,6.065542e+04
15,10,50,6.065530e+04
15,10,60,6.065530e+04
15,10,70,6.065530e+04
15,10,80,6.065530e+04
15,10,90,6.065530e+04
15,10,100,6.065367e+04
15,10,1,3.275957e+05
15,10,2,3.275436e+05
15,10,3,3.275361e+05
15,10,5,3.275286e+05
15,10,10,3.275228e+05
15,10,20,3.275223e+05
15,10,30,3.275196e+05
15,10,40,3.275176e+05
15,10,50,3.275176e+05
15,10,60,3.275176e+05
15,10,70,3.275176e+05
15,10,80,3.275176e+05
15,10,90,3.275142e+05
15,10,100,3.275140e+05
15,10,1,4.631206e+06
15,10,2,2.135734e+03
15,10,3,2.135734e+03
15,10,5,2.135734e+03
15,10,10,2.133391e+03
15,10,20,2.132966e+03
15,10,30,2.131474e+03
15,10,40,2.131474e+03
15,10,50,2.131474e+03
15,10,60,2.131474e+03
15,10,70,2.127142e+03
15,10,80,2.126903e+03
15,10,90,2.126903e+03
15,10,100,2.126903e+03
15,10,1,2.699522e+05
15,10,2,2.699049e+05
15,10,3,2.699019e+05
15,10,5,2.698660e+05
15,10,10,2.698657e+05
15,10,20,2.698491e+05
15,10,30,2.698491e+05
15,10,40,2.698491e+05
15,10,50,2.698491e+05
15,10,60,2.698491e+05
15,10,70,2.698479e+05
15,10,80,2.698479e+05
15,10,90,2.698479e+05
15,10,100,2.698479e+05
15,10,1,3.742573e+05
15,10,2,3.742555e+05
15,10,3,3.742555e+05
15,10,5,3.742496e+05
15,10,10,3.742332e+05
15,10,20,3.742331e+05
15,10,30,3.742331e+05
15,10,40,3.742295e+05
15,10,50,3.742295e+05
15,10,60,3.742295e+05
15,10,70,3.742295e+05
15,10,80,3.742295e+05
15,10,90,3.742295e+05
15,10,100,3.742295e+05
15,10,1,6.756539e+05
15,10,2,6.756523e+05
15,10,3,6.756523e+05
15,10,5,6.756523e+05
15,10,10,6.756519e+05
15,10,20,6.756519e+05
15,10,30,6.756519e+05
15,10,40,6.756513e+05
15,10,50,6.756513e+05
15,10,60,6.756513e+05
15,10,70,6.756513e+05
15,10,80,6.756513e+05
15,10,90,6.756513e+05
15,10,100,6.756513e+05
15,10,1,2.326477e+04
15,10,2,2.326372e+04
15,10,3,2.324799e+04
15,10,5,2.324717e+04
15,10,10,2.323722e+04
15,10,20,2.323337e+04
15,10,30,2.323333e+04
15,10,40,2.323333e+04
15,10,50,2.323319e+04
15,10,60,2.323319e+04
15,10,70,2.323319e+04
15,10,80,2.323313e+04
15,10,90,2.323313e+04
15,10,100,2.323313e+04
15,10,1,4.113932e+05
15,10,2,4.113895e+05
15,10,3,4.113895e+05
15,10,5,4.113895e+05
15,10,10,4.113895e+05
15,10,20,4.113751e+05
15,10,30,4.113730e+05
15,10,40,4.113730e+05
15,10,50,4.113730e+05
15,10,60,4.113730e+05
15,10,70,4.113706e+05
15,10,80,4.113579e+05
15,10,90,4.113579e+05
15,10,100,4.113579e+05
15,10,1,4.556452e+06
15,10,2,4.556420e+06
15,10,3,4.556420e+06
15,10,5,4.556390e+06
15,10,10,4.556390e+06
15,10,20,4.556390e+06
15,10,30,4.556390e+06
15,10,40,4.556390e+06
15,10,50,4.556390e+06
15,10,60,4.556390e+06
15,10,70,4.556390e+06
15,10,80,4.556390e+06
15,10,90,4.556390e+06
15,10,100,4.556390e+06
15,10,1,2.173140e+07
15,10,2,2.173131e+07
15,10,3,1.498843e+07
15,10,5,1.498843e+07
15,10,10,1.498841e+07
15,10,20,1.498841e+07
15,10,30,1.498841e+07
15,10,40,1.498841e+07
15,10,50,1.498841e+07
15,10,60,1.498841e+07
15,10,70,1.498841e+07
15,10,80,1.498841e+07
15,10,90,1.498841e+07
15,10,100,1.498841e+07
