funcid,dim,milestone,error
8,10,1,8.099120e+01
8,10,2,7.939286e+01
8,10,3,6.564026e+01
8,10,5,6.361975e+01
8,10,10,4.654057e+01
8,10,20,4.654057e+01
8,10,30,4.626838e+01
8,10,40,4.626838e+01
8,10,50,4.626838e+01
8,10,60,4.626838e+01
8,10,70,4.626838e+01
8,10,80,4.503413e+01
8,10,90,4.503413e+01
8,10,100,4.503413e+01
8,10,1,7.209390e+01
8,10,2,4.296400e+01
8,10,3,4.296400e+01
8,10,5,4.296400e+01
8,10,10,4.296400e+01
8,10,20,3.803259e+01
8,10,30,3.578494e+01
8,10,40,3.578494e+01
8,10,50,3.578494e+01
8,10,60,3.578494e+01
8,10,70,3.578494e+01
8,10,80,3.578494e+01
8,10,90,3.578494e+01
8,10,100,3.578494e+01
8,10,1,6.533362e+01
8,10,2,6.533362e+01
8,10,3,5.665753e+01
8,10,5,5.665753e+01
8,10,10,5.307603e+01
8,10,20,3.904880e+01
8,10,30,3.784134e+01
8,10,40,2.750596e+01
8,10,50,2.445372e+01
8,10,60,2.445372e+01
8,10,70,2.441883e+01
8,10,80,1.849720e+01
8,10,90,1.849720e+01
8,10,100,1.849720e+01
8,10,1,8.536245e+01
8,10,2,7.268888e+01
8,10,3,7.234252e+01
8,10,5,7.234252e+01
8,10,10,7.234252e+01
8,10,20,5.592081e+01
8,10,30,5.110941e+01
8,10,40,5.110941e+01
8,10,50,5.110941e+01
8,10,60,5.110941e+01
8,10,70,5.110941e+01
8,10,80,5.110941e+01
8,10,90,5.110941e+01
8,10,100,5.110941e+01
8,10,1,6.864843e+01
8,10,2,5.206514e+01
8,10,3,5.206514e+01
8,10,5,5.206514e+01
8,10,10,3.840155e+01
8,10,20,3.087806e+01
8,10,30,2.675614e+01
8,10,40,2.675614e+01
8,10,50,2.675614e+01
8,10,60,2.675614e+01
8,10,70,2.675614e+01
8,10,80,2.675614e+01
8,10,90,2.675614e+01
8,10,100,2.675614e+01
8,10,1,6.231570e+01
8,10,2,6.231570e+01
8,10,3,6.231570e+01
8,10,5,5.784702e+01
8,10,10,5.784702e+01
8,10,20,5.567353e+01
8,10,30,4.778902e+01
8,10,40,4.565912e+01
8,10,50,4.539529e+01
8,10,60,4.539529e+01
8,10,70,4.539529e+01
8,10,80,4.539529e+01
8,10,90,4.539529e+01
8,10,100,4.216367e+01
8,10,1,7.318848e+01
8,10,2,7.318848e+01
8,10,3,4.680515e+01
8,10,5,4.409762e+01
8,10,10,3.885870e+01
8,10,20,3.558847e+01
8,10,30,3.144727e+01
8,10,40,3.144727e+01
8,10,50,3.144727e+01
8,10,60,3.144727e+01
8,10,70,3.144727e+01
8,10,80,3.144727e+01
8,10,90,3.144727e+01
8,10,100,3.144727e+01
8,10,1,7.461705e+01
8,10,2,5.885149e+01
8,10,3,5.570028e+01
8,10,5,5.570028e+01
8,10,10,5.326892e+01
8,10,20,3.781179e+01
8,10,30,3.781179e+01
8,10,40,3.781179e+01
8,10,50,3.781179e+01
8,10,60,3.781179e+01
8,10,70,3.781179e+01
8,10,80,2.959402e+01
8,10,90,2.872751e+01
8,10,100,2.872751e+01
8,10,1,7.532534e+01
8,10,2,6.830234e+01
8,10,3,6.830234e+01
8,10,5,5.889191e+01
8,10,10,5.889191e+01
8,10,20,4.799069e+01
8,10,30,3.975355e+01
8,10,40,3.975355e+01
8,10,50,3.975355e+01
8,10,60,3.975355e+01
8,10,70,3.975355e+01
8,10,80,3.975355e+01
8,10,90,3.975355e+01
8,10,100,3.975355e+01
8,10,1,8.079590e+01
8,10,2,7.373480e+01
8,10,3,7.373480e+01
8,10,5,5.737555e+01
8,10,10,5.737555e+01
8,10,20,5.737555e+01
8,10,30,5.673461e+01
8,10,40,5.673461e+01
8,10,50,5.673461e+01
8,10,60,5.673461e+01
8,10,70,5.673461e+01
8,10,80,5.673461e+01
8,10,90,5.673461e+01
8,10,100,5.673461e+01
