funcid,dim,milestone,error
27,10,1,6.338215e+02
27,10,2,5.397284e+02
27,10,3,5.397284e+02
27,10,5,5.186217e+02
27,10,10,5.071135e+02
27,10,20,4.960821e+02
27,10,30,4.903757e+02
27,10,40,4.757553e+02
27,10,50,4.731670e+02
27,10,60,4.695798e+02
27,10,70,4.695798e+02
27,10,80,4.695798e+02
27,10,90,4.695798e+02
27,10,100,4.695798e+02
27,10,1,5.238480e+02
27,10,2,4.801057e+02
27,10,3,4.604917e+02
27,10,5,4.566565e+02
27,10,10,4.495368e+02
27,10,20,4.495368e+02
27,10,30,4.483128e+02
27,10,40,4.479914e+02
27,10,50,4.479914e+02
27,10,60,4.479914e+02
27,10,70,4.479914e+02
27,10,80,4.479914e+02
27,10,90,4.479914e+02
27,10,100,4.479914e+02
27,10,1,4.454646e+02
27,10,2,4.454646e+02
27,10,3,4.389621e+02
27,10,5,4.389621e+02
27,10,10,4.352375e+02
27,10,20,4.352375e+02
27,10,30,4.352375e+02
27,10,40,4.352375e+02
27,10,50,4.352375e+02
27,10,60,4.343557e+02
27,10,70,4.343557e+02
27,10,80,4.334562e+02
27,10,90,4.334562e+02
27,10,100,4.288731e+02
27,10,1,4.760532e+02
27,10,2,4.417703e+02
27,10,3,4.333215e+02
27,10,5,4.333215e+02
27,10,10,4.286660e+02
27,10,20,4.125989e+02
27,10,30,4.125989e+02
27,10,40,4.125989e+02
27,10,50,4.125989e+02
27,10,60,4.125989e+02
27,10,70,4.125989e+02
27,10,80,4.125989e+02
27,10,90,4.072120e+02
27,10,100,4.059377e+02
27,10,1,4.675904e+02
27,10,2,4.310278e+02
27,10,3,4.276985e+02
27,10,5,4.276985e+02
27,10,10,4.276060e+02
27,10,20,4.276060e+02
27,10,30,4.240718e+02
27,10,40,4.186828e+02
27,10,50,4.184261e+02
27,10,60,4.184261e+02
27,10,70,4.184261e+02
27,10,80,4.184261e+02
27,10,90,4.184261e+02
27,10,100,4.184261e+02
27,10,1,5.124173e+02
27,10,2,4.271176e+02
27,10,3,4.256590e+02
27,10,5,4.141797e+02
27,10,10,4.065165e+02
27,10,20,4.065165e+02
27,10,30,4.065165e+02
27,10,40,4.065165e+02
27,10,50,4.065165e+02
27,10,60,4.065165e+02
27,10,70,4.065165e+02
27,10,80,4.065165e+02
27,10,90,4.065165e+02
27,10,100,4.065165e+02
27,10,1,4.573802e+02
27,10,2,4.495927e+02
27,10,3,4.495927e+02
27,10,5,4.277002e+02
27,10,10,4.277002e+02
27,10,20,4.277002e+02
27,10,30,4.277002e+02
27,10,40,4.277002e+02
27,10,50,4.270268e+02
27,10,60,4.224717e+02
27,10,70,4.085326e+02
27,10,80,4.085326e+02
27,10,90,4.085326e+02
27,10,100,4.085326e+02
27,10,1,4.296139e+02
27,10,2,4.240220e+02
27,10,3,4.240220e+02
27,10,5,4.212276e+02
27,10,10,4.212276e+02
27,10,20,4.096456e+02
27,10,30,4.096456e+02
27,10,40,4.096456e+02
27,10,50,4.096456e+02
27,10,60,4.096456e+02
27,10,70,4.077187e+02
27,10,80,4.077187e+02
27,10,90,4.077187e+02
27,10,100,4.077187e+02
27,10,1,4.267750e+02
27,10,2,4.206507e+02
27,10,3,4.206507e+02
27,10,5,4.206507e+02
27,10,10,4.167351e+02
27,10,20,4.167351e+02
27,10,30,4.167351e+02
27,10,40,4.167351e+02
27,10,50,4.131207e+02
27,10,60,4.131207e+02
27,10,70,4.131207e+02
27,10,80,4.131207e+02
27,10,90,4.131207e+02
27,10,100,4.131207e+02
27,10,1,4.273733e+02
27,10,2,4.233653e+02
27,10,3,4.207195e+02
27,10,5,4.137536e+02
27,10,10,4.084831e+02
27,10,20,4.084831e+02
27,10,30,4.084831e+02
27,10,40,4.084831e+02
27,10,50,4.084831e+02
27,10,60,4.084831e+02
27,10,70,4.084831e+02
27,10,80,4.084831e+02
27,10,90,4.084831e+02
27,10,100,4.084831e+02
