funcid,dim,milestone,error
16,10,1,4.734772e+02
16,10,2,4.289782e+02
16,10,3,4.164893e+02
16,10,5,4.064552e+02
16,10,10,4.055590e+02
16,10,20,3.457525e+02
16,10,30,3.453365e+02
16,10,40,3.450428e+02
16,10,50,3.444381e+02
16,10,60,3.444381e+02
16,10,70,3.444381e+02
16,10,80,3.444381e+02
16,10,90,3.444381e+02
16,10,100,3.444381e+02
16,10,1,4.585561e+02
16,10,2,4.317548e+02
16,10,3,4.154954e+02
16,10,5,3.704409e+02
16,10,10,3.663677e+02
16,10,20,3.663653e+02
16,10,30,3.661142e+02
16,10,40,3.661142e+02
16,10,50,3.608918e+02
16,10,60,3.608873e+02
16,10,70,3.608276e+02
16,10,80,3.608276e+02
16,10,90,3.608276e+02
16,10,100,3.608276e+02
16,10,1,5.389902e+02
16,10,2,2.866529e+02
16,10,3,2.349340e+02
16,10,5,2.348782e+02
16,10,10,2.348732e+02
16,10,20,2.348732e+02
16,10,30,2.348179e+02
16,10,40,2.348179e+02
16,10,50,2.347978e+02
16,10,60,2.347978e+02
16,10,70,2.347978e+02
16,10,80,2.347978e+02
16,10,90,2.347791e+02
16,10,100,2.347791e+02
16,10,1,8.141707e+02
16,10,2,5.803196e+02
16,10,3,5.694428e+02
16,10,5,5.694421e+02
16,10,10,5.693938e+02
16,10,20,4.865622e+02
16,10,30,4.824141e+02
16,10,40,4.824141e+02
16,10,50,4.824141e+02
16,10,60,4.407870e+02
16,10,70,4.407870e+02
16,10,80,4.407870e+02
16,10,90,4.406510e+02
16,10,100,4.406510e+02
16,10,1,4.574328e+02
16,10,2,4.557395e+02
16,10,3,4.555607e+02
16,10,5,3.439603e+02
16,10,10,3.169783e+02
16,10,20,3.163473e+02
16,10,30,3.163473e+02
16,10,40,3.163465e+02
16,10,50,3.163465e+02
16,10,60,3.163465e+02
16,10,70,3.163103e+02
16,10,80,3.163103e+02
16,10,90,3.163103e+02
16,10,100,3.163103e+02
16,10,1,6.817905e+02
16,10,2,6.403708e+02
16,10,3,6.403703e+02
16,10,5,2.927996e+02
16,10,10,6.746316e+01
16,10,20,6.727141e+01
16,10,30,6.727141e+01
16,10,40,6.657426e+01
16,10,50,6.657426e+01
16,10,60,6.655876e+01
16,10,70,6.600968e+01
16,10,80,6.599019e+01
16,10,90,6.598942e+01
16,10,100,6.598942e+01
16,10,1,1.579605e+02
16,10,2,1.479980e+02
16,10,3,1.475992e+02
16,10,5,1.475269e+02
16,10,10,1.474640e+02
16,10,20,1.474410e+02
16,10,30,1.474410e+02
16,10,40,1.474410e+02
16,10,50,1.474410e+02
16,10,60,1.474410e+02
16,10,70,1.474410e+02
16,10,80,1.474410e+02
16,10,90,1.474410e+02
16,10,100,1.474410e+02
16,10,1,4.123428e+02
16,10,2,3.684885e+02
16,10,3,3.580486e+02
16,10,5,3.518607e+02
16,10,10,3.518596e+02
16,10,20,3.518173e+02
16,10,30,3.516308e+02
16,10,40,3.516308e+02
16,10,50,3.516308e+02
16,10,60,3.516308e+02
16,10,70,3.516240e+02
16,10,80,3.516240e+02
16,10,90,3.516240e+02
16,10,100,3.516240e+02
16,10,1,4.680189e+02
16,10,2,4.599947e+02
16,10,3,4.599924e+02
16,10,5,4.595679e+02
16,10,10,4.595679e+02
16,10,20,2.274162e+02
16,10,30,2.270156e+02
16,10,40,2.261637e+02
16,10,50,2.261606e+02
16,10,60,2.261606e+02
16,10,70,2.261606e+02
16,10,80,2.257239e+02
16,10,90,2.257239e+02
16,10,100,2.257239e+02
16,10,1,4.538791e+02
16,10,2,1.685447e+02
16,10,3,1.682069e+02
16,10,5,1.531811e+02
16,10,10,1.464693e+02
16,10,20,1.462320e+02
16,10,30,1.462320e+02
16,10,40,1.462320e+02
16,10,50,1.462320e+02
16,10,60,1.461359e+02
16,10,70,1.461359e+02
16,10,80,1.461222e+02
16,10,90,1.461222e+02
16,10,100,1.461222e+02
