funcid,dim,milestone,error
14,10,1,9.496984e+04
14,10,2,9.496984e+04
14,10,3,9.496858e+04
14,10,5,9.496774e+04
14,10,10,9.496773e+04
14,10,20,9.496753e+04
14,10,30,9.496753e+04
14,10,40,9.496214e+04
14,10,50,9.495659e+04
14,10,60,9.494906e+04
14,10,70,9.494906e+04
14,10,80,9.494906e+04
14,10,90,9.494906e+04
14,10,100,9.494906e+04
14,10,1,3.127917e+05
14,10,2,3.127771e+05
14,10,3,3.127748e+05
14,10,5,3.127680e+05
14,10,10,3.127666e+05
14,10,20,3.127609e+05
14,10,30,3.127609e+05
14,10,40,3.127609e+05
14,10,50,3.127609e+05
14,10,60,3.127609e+05
14,10,70,3.127609e+05
14,10,80,3.127609e+05
14,10,90,3.127609e+05
14,10,100,3.127609e+05
14,10,1,1.724205e+06
14,10,2,4.159702e+04
14,10,3,4.159639e+04
14,10,5,4.159639e+04
14,10,10,4.159639e+04
14,10,20,4.158965e+04
14,10,30,4.158840e+04
14,10,40,4.158840e+04
14,10,50,4.158840e+04
14,10,60,4.158840e+04
14,10,70,4.158840e+04
14,10,80,4.158840e+04
14,10,90,4.158840e+04
14,10,100,4.158840e+04
14,10,1,1.860573e+06
14,10,2,1.860571e+06
14,10,3,1.860571e+06
14,10,5,1.327117e+04
14,10,10,1.326214e+04
14,10,20,1.325256e+04
14,10,30,1.325256e+04
14,10,40,1.325256e+04
14,10,50,1.325256e+04
14,10,60,1.325256e+04
14,10,70,1.325256e+04
14,10,80,1.325256e+04
14,10,90,1.325256e+04
14,10,100,1.325256e+04
14,10,1,4.780909e+05
14,10,2,4.780907e+05
14,10,3,4.780907e+05
14,10,5,4.780907e+05
14,10,10,4.780907e+05
14,10,20,4.780905e+05
14,10,30,4.780905e+05
14,10,40,4.780905e+05
14,10,50,4.780905e+05
14,10,60,4.780905e+05
14,10,70,4.780905e+05
14,10,80,4.780821e+05
14,10,90,4.780821e+05
14,10,100,4.780821e+05
14,10,1,3.513206e+06
14,10,2,7.351556e+05
14,10,3,7.351554e+05
14,10,5,7.351387e+05
14,10,10,7.351379e+05
14,10,20,7.351373e+05
14,10,30,7.351373e+05
14,10,40,7.351373e+05
14,10,50,7.351335e+05
14,10,60,7.351335e+05
14,10,70,7.351335e+05
14,10,80,7.351335e+05
14,10,90,7.351292e+05
14,10,100,7.351292e+05
14,10,1,2.652807e+05
14,10,2,2.652786e+05
14,10,3,2.652766e+05
14,10,5,2.652765e+05
14,10,10,2.652697e+05
14,10,20,2.652670e+05
14,10,30,2.652542e+05
14,10,40,2.652542e+05
14,10,50,2.652541e+05
14,10,60,2.652541e+05
14,10,70,2.652541e+05
14,10,80,2.652541e+05
14,10,90,2.652541e+05
14,10,100,2.652541e+05
14,10,1,4.728429e+04
14,10,2,4.727592e+04
14,10,3,4.727592e+04
14,10,5,4.727062e+04
14,10,10,4.727062e+04
14,10,20,4.726713e+04
14,10,30,4.726276e+04
14,10,40,4.726276e+04
14,10,50,4.726276e+04
14,10,60,4.726276e+04
14,10,70,4.726276e+04
14,10,80,4.726276e+04
14,10,90,4.726276e+04
14,10,100,4.726276e+04
14,10,1,4.591315e+04
14,10,2,4.591315e+04
14,10,3,4.591315e+04
14,10,5,4.590456e+04
14,10,10,4.590183e+04
14,10,20,4.590183e+04
14,10,30,4.590183e+04
14,10,40,4.589653e+04
14,10,50,4.589653e+04
14,10,60,4.589653e+04
14,10,70,4.589653e+04
14,10,80,4.589653e+04
14,10,90,4.589653e+04
14,10,100,4.589653e+04
14,10,1,4.718075e+05
14,10,2,4.718045e+05
14,10,3,4.718045e+05
14,10,5,4.718045e+05
14,10,10,4.718044e+05
14,10,20,4.717974e+05
14,10,30,4.717974e+05
14,10,40,4.717974e+05
14,10,50,4.717974e+05
14,10,60,4.717974e+05
14,10,70,4.717974e+05
14,10,80,4.717974e+05
14,10,90,4.717974e+05
14,10,100,4.717974e+05
