funcid,dim,milestone,error
11,10,1,1.935583e+03
11,10,2,3.287252e+02
11,10,3,3.083816e+02
11,10,5,3.078611e+02
11,10,10,3.078611e+02
11,10,20,3.078611e+02
11,10,30,3.078611e+02
11,10,40,3.078611e+02
11,10,50,3.078611e+02
11,10,60,3.078611e+02
11,10,70,3.078611e+02
11,10,80,3.078611e+02
11,10,90,3.078611e+02
11,10,100,3.078611e+02
11,10,1,1.961775e+03
11,10,2,1.795024e+03
11,10,3,1.795024e+03
11,10,5,1.795024e+03
11,10,10,1.774877e+03
11,10,20,1.767484e+03
11,10,30,1.767484e+03
11,10,40,1.767484e+03
11,10,50,1.767484e+03
11,10,60,1.767484e+03
11,10,70,1.767484e+03
11,10,80,1.766012e+03
11,10,90,1.766012e+03
11,10,100,1.766012e+03
11,10,1,4.264864e+03
11,10,2,4.264864e+03
11,10,3,4.238848e+03
11,10,5,4.217771e+03
11,10,10,4.217771e+03
11,10,20,4.164208e+03
11,10,30,4.164208e+03
11,10,40,4.164208e+03
11,10,50,4.164208e+03
11,10,60,4.164208e+03
11,10,70,4.164208e+03
11,10,80,4.164208e+03
11,10,90,4.164208e+03
11,10,100,4.145436e+03
11,10,1,4.185621e+02
11,10,2,3.290742e+02
11,10,3,3.256966e+02
11,10,5,3.256966e+02
11,10,10,3.256966e+02
11,10,20,2.971233e+02
11,10,30,2.899014e+02
11,10,40,2.814011e+02
11,10,50,2.814011e+02
11,10,60,2.814011e+02
11,10,70,2.814011e+02
11,10,80,2.814011e+02
11,10,90,2.814011e+02
11,10,100,2.761016e+02
11,10,1,1.386159e+02
11,10,2,1.344226e+02
11,10,3,1.344226e+02
11,10,5,1.187911e+02
11,10,10,9.612107e+01
11,10,20,9.606502e+01
11,10,30,9.606502e+01
11,10,40,9.606502e+01
11,10,50,9.606502e+01
11,10,60,9.045707e+01
11,10,70,5.069142e+01
11,10,80,5.052064e+01
11,10,90,5.052064e+01
11,10,100,5.052064e+01
11,10,1,2.141638e+03
11,10,2,1.893429e+03
11,10,3,1.893429e+03
11,10,5,1.885111e+03
11,10,10,1.857358e+03
11,10,20,1.830641e+03
11,10,30,1.824577e+03
11,10,40,1.821457e+03
11,10,50,1.821457e+03
11,10,60,1.821457e+03
11,10,70,1.821457e+03
11,10,80,1.821457e+03
11,10,90,1.821457e+03
11,10,100,1.821457e+03
11,10,1,2.822825e+04
11,10,2,2.821893e+04
11,10,3,1.163921e+04
11,10,5,1.160208e+04
11,10,10,1.158820e+04
11,10,20,1.157313e+04
11,10,30,1.157313e+04
11,10,40,1.157313e+04
11,10,50,1.157313e+04
11,10,60,1.157313e+04
11,10,70,1.157313e+04
11,10,80,1.157203e+04
11,10,90,1.157203e+04
11,10,100,1.157203e+04
11,10,1,1.684128e+03
11,10,2,1.663302e+03
11,10,3,1.606493e+03
11,10,5,1.606493e+03
11,10,10,1.606493e+03
11,10,20,1.606493e+03
11,10,30,1.606493e+03
11,10,40,1.606493e+03
11,10,50,1.586877e+03
11,10,60,1.584810e+03
11,10,70,1.584810e+03
11,10,80,1.584810e+03
11,10,90,1.584810e+03
11,10,100,1.584810e+03
11,10,1,1.609350e+04
11,10,2,1.354048e+04
11,10,3,3.303342e+03
11,10,5,3.269571e+03
11,10,10,3.269571e+03
11,10,20,3.269571e+03
11,10,30,3.269571e+03
11,10,40,3.269571e+03
11,10,50,3.269571e+03
11,10,60,3.269571e+03
11,10,70,3.269571e+03
11,10,80,3.269571e+03
11,10,90,3.269571e+03
11,10,100,3.269571e+03
11,10,1,4.423817e+03
11,10,2,4.412565e+03
11,10,3,4.182213e+03
11,10,5,4.164519e+03
11,10,10,4.164519e+03
11,10,20,4.148198e+03
11,10,30,4.148198e+03
11,10,40,4.148198e+03
11,10,50,4.148198e+03
11,10,60,4.148198e+03
11,10,70,4.148198e+03
11,10,80,4.148198e+03
11,10,90,4.148198e+03
11,10,100,4.148198e+03
