funcid,dim,milestone,error
28,10,1,9.127780e+02
28,10,2,9.086851e+02
28,10,3,8.319470e+02
28,10,5,8.053611e+02
28,10,10,6.814686e+02
28,10,20,6.590595e+02
28,10,30,4.451000e+02
28,10,40,4.394541e+02
28,10,50,4.394541e+02
28,10,60,4.394541e+02
28,10,70,4.394541e+02
28,10,80,4.394541e+02
28,10,90,4.394541e+02
28,10,100,4.394541e+02
28,10,1,6.701881e+02
28,10,2,6.528287e+02
28,10,3,6.434666e+02
28,10,5,6.434666e+02
28,10,10,6.431278e+02
28,10,20,6.429282e+02
28,10,30,6.429282e+02
28,10,40,6.429282e+02
28,10,50,6.429282e+02
28,10,60,6.429282e+02
28,10,70,6.429282e+02
28,10,80,6.429282e+02
28,10,90,6.429282e+02
28,10,100,6.429282e+02
28,10,1,4.968789e+02
28,10,2,4.968789e+02
28,10,3,4.900934e+02
28,10,5,4.900934e+02
28,10,10,4.808913e+02
28,10,20,4.808913e+02
28,10,30,4.740055e+02
28,10,40,4.733526e+02
28,10,50,4.388794e+02
28,10,60,4.388794e+02
28,10,70,4.344515e+02
28,10,80,4.283653e+02
28,10,90,4.283653e+02
28,10,100,3.915704e+02
28,10,1,6.498919e+02
28,10,2,4.905516e+02
28,10,3,4.559093e+02
28,10,5,4.178307e+02
28,10,10,4.168706e+02
28,10,20,4.168706e+02
28,10,30,4.168706e+02
28,10,40,4.168265e+02
28,10,50,4.168265e+02
28,10,60,4.168265e+02
28,10,70,4.168265e+02
28,10,80,4.168265e+02
28,10,90,4.168265e+02
28,10,100,4.168265e+02
28,10,1,8.201904e+02
28,10,2,8.102194e+02
28,10,3,8.102194e+02
28,10,5,7.806636e+02
28,10,10,7.806636e+02
28,10,20,7.806636e+02
28,10,30,7.806636e+02
28,10,40,7.806636e+02
28,10,50,7.806636e+02
28,10,60,7.806636e+02
28,10,70,7.806636e+02
28,10,80,7.806636e+02
28,10,90,7.806636e+02
28,10,100,7.806636e+02
28,10,1,7.225712e+02
28,10,2,6.514529e+02
28,10,3,6.362306e+02
28,10,5,6.349413e+02
28,10,10,5.467341e+02
28,10,20,4.545878e+02
28,10,30,4.545878e+02
28,10,40,4.527565e+02
28,10,50,4.471844e+02
28,10,60,4.471844e+02
28,10,70,4.471844e+02
28,10,80,4.471844e+02
28,10,90,4.471844e+02
28,10,100,4.471844e+02
28,10,1,8.162222e+02
28,10,2,6.877323e+02
28,10,3,6.450032e+02
28,10,5,6.365764e+02
28,10,10,6.365764e+02
28,10,20,6.365764e+02
28,10,30,6.365764e+02
28,10,40,6.365764e+02
28,10,50,6.365764e+02
28,10,60,6.365764e+02
28,10,70,6.365764e+02
28,10,80,6.365764e+02
28,10,90,6.365764e+02
28,10,100,6.365764e+02
28,10,1,5.535329e+02
28,10,2,5.146416e+02
28,10,3,4.747604e+02
28,10,5,4.646037e+02
28,10,10,3.997412e+02
28,10,20,3.876805e+02
28,10,30,3.876805e+02
28,10,40,3.876805e+02
28,10,50,3.876805e+02
28,10,60,3.876805e+02
28,10,70,3.876805e+02
28,10,80,3.876805e+02
28,10,90,3.876805e+02
28,10,100,3.876805e+02
28,10,1,5.436464e+02
28,10,2,4.412690e+02
28,10,3,4.412690e+02
28,10,5,4.412690e+02
28,10,10,4.412690e+02
28,10,20,4.412690e+02
28,10,30,4.412690e+02
28,10,40,4.412690e+02
28,10,50,4.412690e+02
28,10,60,4.412690e+02
28,10,70,4.412690e+02
28,10,80,4.412690e+02
28,10,90,4.412690e+02
28,10,100,4.412690e+02
28,10,1,6.410016e+02
28,10,2,5.932724e+02
28,10,3,5.013793e+02
28,10,5,5.013793e+02
28,10,10,5.013793e+02
28,10,20,4.350858e+02
28,10,30,4.350858e+02
28,10,40,4.350858e+02
28,10,50,4.350858e+02
28,10,60,4.350858e+02
28,10,70,4.350858e+02
28,10,80,4.350858e+02
28,10,90,4.350858e+02
28,10,100,4.350858e+02
