funcid,dim,milestone,error
23,30,1,6.478468e+02
23,30,2,6.453410e+02
23,30,3,6.280875e+02
23,30,5,6.191386e+02
23,30,10,6.091091e+02
23,30,20,5.800113e+02
23,30,30,5.800113e+02
23,30,40,5.800113e+02
23,30,50,5.773437e+02
23,30,60,5.735551e+02
23,30,70,5.728538e+02
23,30,80,5.677233e+02
23,30,90,5.677233e+02
23,30,100,5.450837e+02
23,30,1,6.540975e+02
23,30,2,6.073304e+02
23,30,3,5.881783e+02
23,30,5,5.601236e+02
23,30,10,5.554847e+02
23,30,20,5.554847e+02
23,30,30,5.554847e+02
23,30,40,5.554847e+02
23,30,50,5.554847e+02
23,30,60,5.554847e+02
23,30,70,5.554847e+02
23,30,80,5.525550e+02
23,30,90,5.525550e+02
23,30,100,5.525550e+02
23,30,1,7.228222e+02
23,30,2,6.434777e+02
23,30,3,5.693554e+02
23,30,5,5.653779e+02
23,30,10,5.554769e+02
23,30,20,5.458937e+02
23,30,30,5.458937e+02
23,30,40,5.458694e+02
23,30,50,5.458694e+02
23,30,60,5.458694e+02
23,30,70,5.458694e+02
23,30,80,5.458694e+02
23,30,90,5.458694e+02
23,30,100,5.458694e+02
23,30,1,5.850583e+02
23,30,2,5.505509e+02
23,30,3,5.505509e+02
23,30,5,5.489038e+02
23,30,10,5.489038e+02
23,30,20,5.443927e+02
23,30,30,5.443927e+02
23,30,40,5.214605e+02
23,30,50,5.214605e+02
23,30,60,5.214605e+02
23,30,70,5.214605e+02
23,30,80,5.214605e+02
23,30,90,5.214605e+02
23,30,100,5.214605e+02
23,30,1,5.865241e+02
23,30,2,5.630111e+02
23,30,3,5.526745e+02
23,30,5,5.526745e+02
23,30,10,5.520549e+02
23,30,20,5.270413e+02
23,30,30,5.270413e+02
23,30,40,5.270413e+02
23,30,50,5.270413e+02
23,30,60,5.270413e+02
23,30,70,5.270413e+02
23,30,80,5.251866e+02
23,30,90,5.251866e+02
23,30,100,5.251866e+02
23,30,1,6.479414e+02
23,30,2,6.426759e+02
23,30,3,6.426759e+02
23,30,5,6.177627e+02
23,30,10,6.177627e+02
23,30,20,6.067960e+02
23,30,30,5.742786e+02
23,30,40,5.530346e+02
23,30,50,5.241471e+02
23,30,60,5.213777e+02
23,30,70,5.213777e+02
23,30,80,5.213777e+02
23,30,90,5.213777e+02
23,30,100,5.213777e+02
23,30,1,6.057016e+02
23,30,2,5.898077e+02
23,30,3,5.846920e+02
23,30,5,5.712016e+02
23,30,10,5.664349e+02
23,30,20,5.389699e+02
23,30,30,5.389699e+02
23,30,40,5.389699e+02
23,30,50,5.389699e+02
23,30,60,5.252448e+02
23,30,70,5.252448e+02
23,30,80,5.252448e+02
23,30,90,5.252448e+02
23,30,100,5.252448e+02
23,30,1,6.855417e+02
23,30,2,6.480676e+02
23,30,3,6.480676e+02
23,30,5,6.480676e+02
23,30,10,6.441758e+02
23,30,20,6.178173e+02
23,30,30,5.984233e+02
23,30,40,5.984233e+02
23,30,50,5.909568e+02
23,30,60,5.632617e+02
23,30,70,5.512818e+02
23,30,80,5.512818e+02
23,30,90,5.512818e+02
23,30,100,5.512818e+02
23,30,1,6.579758e+02
23,30,2,6.005515e+02
23,30,3,6.005515e+02
23,30,5,6.005515e+02
23,30,10,5.749228e+02
23,30,20,5.729233e+02
23,30,30,5.729233e+02
23,30,40,5.582442e+02
23,30,50,5.554438e+02
23,30,60,5.554438e+02
23,30,70,5.554438e+02
23,30,80,5.554438e+02
23,30,90,5.524710e+02
23,30,100,5.395523e+02
23,30,1,6.385721e+02
23,30,2,6.359125e+02
23,30,3,6.237680e+02
23,30,5,5.868425e+02
23,30,10,5.854199e+02
23,30,20,5.805781e+02
23,30,30,5.805781e+02
23,30,40,5.805781e+02
23,30,50,5.411608e+02
23,30,60,5.368465e+02
23,30,70,5.335053e+02
23,30,80,5.315115e+02
23,30,90,5.315115e+02
23,30,100,5.272077e+02
