funcid,dim,milestone,error
30,30,1,2.329733e+08
30,30,2,2.293878e+08
30,30,3,2.063751e+08
30,30,5,1.830452e+08
30,30,10,1.304311e+08
30,30,20,1.278522e+08
30,30,30,1.223085e+08
30,30,40,1.173550e+08
30,30,50,1.132403e+08
30,30,60,1.131244e+08
30,30,70,1.131244e+08
30,30,80,1.131244e+08
30,30,90,1.131244e+08
30,30,100,1.129917e+08
30,30,1,5.635476e+07
30,30,2,5.465092e+07
30,30,3,5.354250e+07
30,30,5,5.354250e+07
30,30,10,4.947505e+07
30,30,20,3.893136e+07
30,30,30,3.827523e+07
30,30,40,3.827523e+07
30,30,50,3.827523e+07
30,30,60,3.522030e+07
30,30,70,3.522030e+07
30,30,80,3.502209e+07
30,30,90,3.272077e+07
30,30,100,3.272077e+07
30,30,1,8.093168e+07
30,30,2,7.362882e+07
30,30,3,7.139585e+07
30,30,5,6.136396e+07
30,30,10,3.846155e+07
30,30,20,3.812712e+07
30,30,30,3.676444e+07
30,30,40,3.639886e+07
30,30,50,3.622403e+07
30,30,60,3.622403e+07
30,30,70,3.182801e+07
30,30,80,3.168742e+07
30,30,90,3.147318e+07
30,30,100,3.147318e+07
30,30,1,1.488991e+08
30,30,2,5.702516e+07
30,30,3,4.949309e+07
30,30,5,3.074759e+07
30,30,10,3.008361e+07
30,30,20,2.987345e+07
30,30,30,2.987345e+07
30,30,40,2.983898e+07
30,30,50,2.948686e+07
30,30,60,2.948686e+07
30,30,70,2.850832e+07
30,30,80,2.850832e+07
30,30,90,2.850832e+07
30,30,100,2.850832e+07
30,30,1,1.043971e+08
30,30,2,9.694795e+07
30,30,3,9.151354e+07
30,30,5,9.151354e+07
30,30,10,7.470442e+07
30,30,20,5.697191e+07
30,30,30,5.539241e+07
30,30,40,4.847454e+07
30,30,50,4.845572e+07
30,30,60,2.807757e+07
30,30,70,2.807685e+07
30,30,80,2.392454e+07
30,30,90,2.253410e+07
30,30,100,2.253410e+07
30,30,1,1.004888e+08
30,30,2,5.924884e+07
30,30,3,5.903572e+07
30,30,5,5.903572e+07
30,30,10,3.070727e+07
30,30,20,3.033117e+07
30,30,30,2.948240e+07
30,30,40,1.475052e+07
30,30,50,1.473590e+07
30,30,60,1.473590e+07
30,30,70,1.473590e+07
30,30,80,1.473590e+07
30,30,90,1.473590e+07
30,30,100,1.473590e+07
30,30,1,2.407181e+07
30,30,2,2.006125e+07
30,30,3,1.980400e+07
30,30,5,1.759483e+07
30,30,10,1.420822e+07
30,30,20,1.420103e+07
30,30,30,1.420103e+07
30,30,40,1.120501e+07
30,30,50,1.085965e+07
30,30,60,1.036999e+07
30,30,70,1.013102e+07
30,30,80,1.010461e+07
30,30,90,1.009729e+07
30,30,100,9.713776e+06
30,30,1,1.036480e+08
30,30,2,1.036480e+08
30,30,3,9.913430e+07
30,30,5,6.852995e+07
30,30,10,5.512468e+07
30,30,20,5.163703e+07
30,30,30,5.090942e+07
30,30,40,5.063765e+07
30,30,50,5.063765e+07
30,30,60,4.934013e+07
30,30,70,4.923496e+07
30,30,80,4.883600e+07
30,30,90,4.838715e+07
30,30,100,4.812016e+07
30,30,1,6.304682e+07
30,30,2,5.438339e+07
30,30,3,5.163489e+07
30,30,5,3.858021e+07
30,30,10,3.771061e+07
30,30,20,3.744751e+07
30,30,30,3.556494e+07
30,30,40,3.150063e+07
30,30,50,3.139765e+07
30,30,60,2.923860e+07
30,30,70,2.921266e+07
30,30,80,2.921266e+07
30,30,90,2.921266e+07
30,30,100,2.921266e+07
30,30,1,1.639239e+08
30,30,2,1.305653e+08
30,30,3,1.305653e+08
30,30,5,1.268062e+08
30,30,10,1.232188e+08
30,30,20,1.229976e+08
30,30,30,1.227716e+08
30,30,40,1.223517e+08
30,30,50,1.223517e+08
30,30,60,1.223466e+08
30,30,70,1.213749e+08
30,30,80,1.124606e+08
30,30,90,1.124606e+08
30,30,100,1.124606e+08
