funcid,dim,milestone,error
28,30,1,9.012699e+02
28,30,2,7.723648e+02
28,30,3,7.281233e+02
28,30,5,6.543693e+02
28,30,10,6.389780e+02
28,30,20,6.298751e+02
28,30,30,6.154986e+02
28,30,40,6.150893e+02
28,30,50,6.114000e+02
28,30,60,5.836333e+02
28,30,70,5.747412e+02
28,30,80,5.701345e+02
28,30,90,5.701345e+02
28,30,100,5.701345e+02
28,30,1,9.093920e+02
28,30,2,6.604989e+02
28,30,3,5.729321e+02
28,30,5,5.486842e+02
28,30,10,5.486842e+02
28,30,20,5.435796e+02
28,30,30,5.415536e+02
28,30,40,5.415536e+02
28,30,50,5.379697e+02
28,30,60,5.379143e+02
28,30,70,5.379143e+02
28,30,80,5.379143e+02
28,30,90,5.253043e+02
28,30,100,5.233352e+02
28,30,1,7.200490e+02
28,30,2,6.916266e+02
28,30,3,6.916266e+02
28,30,5,6.916266e+02
28,30,10,6.234732e+02
28,30,20,5.651431e+02
28,30,30,5.509553e+02
28,30,40,5.508332e+02
28,30,50,5.508332e+02
28,30,60,5.508332e+02
28,30,70,5.427759e+02
28,30,80,5.344833e+02
28,30,90,5.114759e+02
28,30,100,5.114759e+02
28,30,1,1.617373e+03
28,30,2,1.149460e+03
28,30,3,1.000769e+03
28,30,5,9.188020e+02
28,30,10,8.785101e+02
28,30,20,8.476686e+02
28,30,30,8.431677e+02
28,30,40,8.431677e+02
28,30,50,8.431677e+02
28,30,60,8.431677e+02
28,30,70,7.645512e+02
28,30,80,7.464849e+02
28,30,90,7.240185e+02
28,30,100,7.240185e+02
28,30,1,1.462643e+03
28,30,2,1.337655e+03
28,30,3,1.201581e+03
28,30,5,8.263906e+02
28,30,10,7.839019e+02
28,30,20,7.169710e+02
28,30,30,5.958798e+02
28,30,40,5.763536e+02
28,30,50,5.564964e+02
28,30,60,5.512359e+02
28,30,70,5.509286e+02
28,30,80,5.504508e+02
28,30,90,5.504508e+02
28,30,100,5.504508e+02
28,30,1,1.549180e+03
28,30,2,1.144331e+03
28,30,3,1.114403e+03
28,30,5,9.905934e+02
28,30,10,9.234800e+02
28,30,20,8.846773e+02
28,30,30,8.846773e+02
28,30,40,8.575711e+02
28,30,50,7.187579e+02
28,30,60,6.814072e+02
28,30,70,6.810920e+02
28,30,80,6.798844e+02
28,30,90,6.798844e+02
28,30,100,6.798844e+02
28,30,1,2.307093e+03
28,30,2,1.286893e+03
28,30,3,8.849282e+02
28,30,5,7.915358e+02
28,30,10,6.675902e+02
28,30,20,6.304541e+02
28,30,30,6.150234e+02
28,30,40,6.025424e+02
28,30,50,6.025424e+02
28,30,60,6.025424e+02
28,30,70,6.025424e+02
28,30,80,6.025424e+02
28,30,90,5.868400e+02
28,30,100,5.868400e+02
28,30,1,7.291839e+02
28,30,2,6.334824e+02
28,30,3,6.084007e+02
28,30,5,6.070124e+02
28,30,10,6.053663e+02
28,30,20,6.053663e+02
28,30,30,6.053663e+02
28,30,40,6.053663e+02
28,30,50,6.052663e+02
28,30,60,5.919275e+02
28,30,70,5.847913e+02
28,30,80,5.684675e+02
28,30,90,5.684675e+02
28,30,100,5.684675e+02
28,30,1,1.292241e+03
28,30,2,9.704793e+02
28,30,3,9.704793e+02
28,30,5,6.879317e+02
28,30,10,6.274895e+02
28,30,20,6.159243e+02
28,30,30,6.159243e+02
28,30,40,5.987075e+02
28,30,50,5.982750e+02
28,30,60,5.868413e+02
28,30,70,5.487526e+02
28,30,80,5.363437e+02
28,30,90,5.345968e+02
28,30,100,5.345968e+02
28,30,1,1.078816e+03
28,30,2,1.036418e+03
28,30,3,9.035424e+02
28,30,5,7.420612e+02
28,30,10,6.878739e+02
28,30,20,6.636222e+02
28,30,30,6.565857e+02
28,30,40,6.506673e+02
28,30,50,6.506673e+02
28,30,60,6.249819e+02
28,30,70,6.192877e+02
28,30,80,6.074379e+02
28,30,90,6.074379e+02
28,30,100,6.074379e+02
