funcid,dim,milestone,error
16,30,1,2.173130e+03
16,30,2,2.040599e+03
16,30,3,2.040178e+03
16,30,5,1.945714e+03
16,30,10,1.282452e+03
16,30,20,1.240861e+03
16,30,30,1.238854e+03
16,30,40,1.238854e+03
16,30,50,1.237149e+03
16,30,60,1.236625e+03
16,30,70,1.236625e+03
16,30,80,1.236625e+03
16,30,90,1.236625e+03
16,30,100,1.236625e+03
16,30,1,1.906939e+03
16,30,2,1.898382e+03
16,30,3,1.891755e+03
16,30,5,1.864845e+03
16,30,10,1.788590e+03
16,30,20,1.592856e+03
16,30,30,1.577870e+03
16,30,40,1.556268e+03
16,30,50,1.556258e+03
16,30,60,1.556258e+03
16,30,70,1.556258e+03
16,30,80,1.555924e+03
16,30,90,1.555924e+03
16,30,100,1.555924e+03
16,30,1,2.548672e+03
16,30,2,2.383581e+03
16,30,3,2.325727e+03
16,30,5,2.295963e+03
16,30,10,2.100468e+03
16,30,20,2.097349e+03
16,30,30,2.097333e+03
16,30,40,2.097087e+03
16,30,50,2.096399e+03
16,30,60,2.096399e+03
16,30,70,1.369717e+03
16,30,80,1.368498e+03
16,30,90,1.359131e+03
16,30,100,1.358855e+03
16,30,1,2.207650e+03
16,30,2,2.197477e+03
16,30,3,2.106109e+03
16,30,5,2.023244e+03
16,30,10,1.994733e+03
16,30,20,1.931882e+03
16,30,30,1.274971e+03
16,30,40,1.264699e+03
16,30,50,1.264295e+03
16,30,60,1.264033e+03
16,30,70,1.263405e+03
16,30,80,1.263302e+03
16,30,90,1.263302e+03
16,30,100,1.261409e+03
16,30,1,1.811061e+03
16,30,2,1.809768e+03
16,30,3,1.730912e+03
16,30,5,1.695693e+03
16,30,10,1.634154e+03
16,30,20,1.633852e+03
16,30,30,1.633795e+03
16,30,40,1.625898e+03
16,30,50,1.625010e+03
16,30,60,1.624822e+03
16,30,70,1.624822e+03
16,30,80,1.624822e+03
16,30,90,1.624822e+03
16,30,100,1.624740e+03
16,30,1,2.311798e+03
16,30,2,2.082073e+03
16,30,3,2.076010e+03
16,30,5,2.033863e+03
16,30,10,2.032127e+03
16,30,20,1.959128e+03
16,30,30,1.742835e+03
16,30,40,1.742835e+03
16,30,50,1.492664e+03
16,30,60,1.487547e+03
16,30,70,1.484780e+03
16,30,80,1.484559e+03
16,30,90,1.484559e+03
16,30,100,1.484559e+03
16,30,1,2.542093e+03
16,30,2,2.504306e+03
16,30,3,2.480930e+03
16,30,5,2.273741e+03
16,30,10,1.768354e+03
16,30,20,1.629513e+03
16,30,30,1.565586e+03
16,30,40,1.563981e+03
16,30,50,1.558562e+03
16,30,60,1.558562e+03
16,30,70,1.307929e+03
16,30,80,1.307112e+03
16,30,90,1.307112e+03
16,30,100,1.307112e+03
16,30,1,2.532753e+03
16,30,2,2.438064e+03
16,30,3,2.435293e+03
16,30,5,2.422044e+03
16,30,10,1.735163e+03
16,30,20,1.548719e+03
16,30,30,1.525946e+03
16,30,40,1.525669e+03
16,30,50,1.525669e+03
16,30,60,1.525669e+03
16,30,70,1.525669e+03
16,30,80,1.525669e+03
16,30,90,1.522924e+03
16,30,100,1.522924e+03
16,30,1,2.217613e+03
16,30,2,2.114025e+03
16,30,3,2.110294e+03
16,30,5,2.038955e+03
16,30,10,1.990916e+03
16,30,20,1.990916e+03
16,30,30,1.971777e+03
16,30,40,1.971777e+03
16,30,50,1.971777e+03
16,30,60,1.971777e+03
16,30,70,1.971777e+03
16,30,80,1.971777e+03
16,30,90,1.971777e+03
16,30,100,1.971777e+03
16,30,1,2.274230e+03
16,30,2,2.160119e+03
16,30,3,2.128603e+03
16,30,5,2.101019e+03
16,30,10,1.981025e+03
16,30,20,1.970252e+03
16,30,30,1.895684e+03
16,30,40,1.503978e+03
16,30,50,1.497903e+03
16,30,60,1.497826e+03
16,30,70,1.497826e+03
16,30,80,1.497826e+03
16,30,90,1.497826e+03
16,30,100,1.497826e+03
