funcid,dim,milestone,error
4,30,1,9.415128e+02
4,30,2,6.868351e+02
4,30,3,6.224251e+02
4,30,5,5.661582e+02
4,30,10,4.822580e+02
4,30,20,4.699076e+02
4,30,30,3.802365e+02
4,30,40,3.724327e+02
4,30,50,3.392655e+02
4,30,60,3.345050e+02
4,30,70,3.345050e+02
4,30,80,3.345050e+02
4,30,90,3.345050e+02
4,30,100,3.345050e+02
4,30,1,6.737899e+02
4,30,2,5.217449e+02
4,30,3,5.151088e+02
4,30,5,4.041618e+02
4,30,10,3.527327e+02
4,30,20,2.857409e+02
4,30,30,2.502629e+02
4,30,40,2.502629e+02
4,30,50,2.490054e+02
4,30,60,2.490054e+02
4,30,70,2.465088e+02
4,30,80,2.465088e+02
4,30,90,2.465088e+02
4,30,100,2.465088e+02
4,30,1,6.131798e+02
4,30,2,4.074080e+02
4,30,3,3.759024e+02
4,30,5,3.649062e+02
4,30,10,2.950046e+02
4,30,20,2.710563e+02
4,30,30,2.665455e+02
4,30,40,2.665455e+02
4,30,50,2.506837e+02
4,30,60,2.506837e+02
4,30,70,2.506837e+02
4,30,80,2.506837e+02
4,30,90,2.506837e+02
4,30,100,2.432669e+02
4,30,1,1.139148e+03
4,30,2,1.056962e+03
4,30,3,9.303738e+02
4,30,5,9.303738e+02
4,30,10,7.000736e+02
4,30,20,5.038435e+02
4,30,30,4.353770e+02
4,30,40,3.947128e+02
4,30,50,3.850660e+02
4,30,60,3.850660e+02
4,30,70,3.850660e+02
4,30,80,3.850660e+02
4,30,90,3.806812e+02
4,30,100,3.745895e+02
4,30,1,1.757728e+03
4,30,2,1.221665e+03
4,30,3,8.058264e+02
4,30,5,7.272861e+02
4,30,10,5.981749e+02
4,30,20,4.507160e+02
4,30,30,3.908823e+02
4,30,40,3.837266e+02
4,30,50,3.687776e+02
4,30,60,3.457811e+02
4,30,70,3.457811e+02
4,30,80,3.456176e+02
4,30,90,3.456176e+02
4,30,100,3.445232e+02
4,30,1,6.212185e+02
4,30,2,5.773852e+02
4,30,3,5.043604e+02
4,30,5,4.640488e+02
4,30,10,4.368006e+02
4,30,20,3.056151e+02
4,30,30,2.959635e+02
4,30,40,2.959635e+02
4,30,50,2.563764e+02
4,30,60,2.512541e+02
4,30,70,2.512541e+02
4,30,80,2.511595e+02
4,30,90,2.511595e+02
4,30,100,2.511595e+02
4,30,1,1.028502e+03
4,30,2,7.218687e+02
4,30,3,5.554043e+02
4,30,5,4.248018e+02
4,30,10,3.309853e+02
4,30,20,2.810307e+02
4,30,30,2.524282e+02
4,30,40,2.429637e+02
4,30,50,2.188322e+02
4,30,60,2.188322e+02
4,30,70,2.178406e+02
4,30,80,2.166995e+02
4,30,90,2.166995e+02
4,30,100,2.166995e+02
4,30,1,1.320525e+03
4,30,2,8.555531e+02
4,30,3,7.065823e+02
4,30,5,5.167494e+02
4,30,10,4.725735e+02
4,30,20,3.660891e+02
4,30,30,3.036178e+02
4,30,40,2.382530e+02
4,30,50,2.239900e+02
4,30,60,2.239900e+02
4,30,70,2.239900e+02
4,30,80,2.211039e+02
4,30,90,2.150706e+02
4,30,100,2.144075e+02
4,30,1,5.088238e+02
4,30,2,4.078819e+02
4,30,3,4.059495e+02
4,30,5,3.848466e+02
4,30,10,3.644757e+02
4,30,20,3.309530e+02
4,30,30,3.309530e+02
4,30,40,3.309530e+02
4,30,50,3.309530e+02
4,30,60,3.309530e+02
4,30,70,3.300558e+02
4,30,80,3.300558e+02
4,30,90,3.300558e+02
4,30,100,3.300558e+02
4,30,1,1.019629e+03
4,30,2,7.985453e+02
4,30,3,6.509276e+02
4,30,5,2.941987e+02
4,30,10,2.921920e+02
4,30,20,2.273328e+02
4,30,30,2.143268e+02
4,30,40,2.118530e+02
4,30,50,1.894724e+02
4,30,60,1.894724e+02
4,30,70,1.831739e+02
4,30,80,1.746045e+02
4,30,90,1.687618e+02
4,30,100,1.687618e+02
