funcid,dim,milestone,error
27,30,1,8.108064e+02
27,30,2,7.087682e+02
27,30,3,7.052122e+02
27,30,5,7.052122e+02
27,30,10,7.052122e+02
27,30,20,6.177243e+02
27,30,30,6.059504e+02
27,30,40,6.059504e+02
27,30,50,6.059504e+02
27,30,60,6.059504e+02
27,30,70,6.059504e+02
27,30,80,6.059504e+02
27,30,90,6.059504e+02
27,30,100,6.049999e+02
27,30,1,7.271996e+02
27,30,2,6.450174e+02
27,30,3,6.361719e+02
27,30,5,6.147418e+02
27,30,10,6.140293e+02
27,30,20,6.140251e+02
27,30,30,5.830405e+02
27,30,40,5.816691e+02
27,30,50,5.797995e+02
27,30,60,5.797995e+02
27,30,70,5.797995e+02
27,30,80,5.797995e+02
27,30,90,5.797995e+02
27,30,100,5.797995e+02
27,30,1,7.035326e+02
27,30,2,6.770608e+02
27,30,3,6.735618e+02
27,30,5,6.613662e+02
27,30,10,6.560604e+02
27,30,20,6.529793e+02
27,30,30,6.207020e+02
27,30,40,6.178496e+02
27,30,50,6.178496e+02
27,30,60,6.153038e+02
27,30,70,6.145414e+02
27,30,80,6.145414e+02
27,30,90,6.145414e+02
27,30,100,6.145414e+02
27,30,1,6.356771e+02
27,30,2,6.045086e+02
27,30,3,5.768475e+02
27,30,5,5.768475e+02
27,30,10,5.746802e+02
27,30,20,5.672533e+02
27,30,30,5.638882e+02
27,30,40,5.601109e+02
27,30,50,5.601109e+02
27,30,60,5.600567e+02
27,30,70,5.585444e+02
27,30,80,5.585444e+02
27,30,90,5.585444e+02
27,30,100,5.571315e+02
27,30,1,6.631352e+02
27,30,2,6.575046e+02
27,30,3,6.575046e+02
27,30,5,6.466040e+02
27,30,10,6.459188e+02
27,30,20,6.435094e+02
27,30,30,6.435094e+02
27,30,40,6.435094e+02
27,30,50,6.435094e+02
27,30,60,6.432855e+02
27,30,70,6.432855e+02
27,30,80,6.432855e+02
27,30,90,6.410375e+02
27,30,100,6.410375e+02
27,30,1,6.413091e+02
27,30,2,6.208348e+02
27,30,3,6.185872e+02
27,30,5,5.750532e+02
27,30,10,5.667785e+02
27,30,20,5.625174e+02
27,30,30,5.592015e+02
27,30,40,5.542626e+02
27,30,50,5.542626e+02
27,30,60,5.542626e+02
27,30,70,5.542626e+02
27,30,80,5.541996e+02
27,30,90,5.537149e+02
27,30,100,5.537149e+02
27,30,1,6.043207e+02
27,30,2,5.945900e+02
27,30,3,5.901497e+02
27,30,5,5.890916e+02
27,30,10,5.834134e+02
27,30,20,5.834134e+02
27,30,30,5.607350e+02
27,30,40,5.584451e+02
27,30,50,5.584451e+02
27,30,60,5.584451e+02
27,30,70,5.584451e+02
27,30,80,5.584451e+02
27,30,90,5.584451e+02
27,30,100,5.584451e+02
27,30,1,7.098489e+02
27,30,2,6.025367e+02
27,30,3,6.004413e+02
27,30,5,5.676725e+02
27,30,10,5.676725e+02
27,30,20,5.676725e+02
27,30,30,5.664066e+02
27,30,40,5.658316e+02
27,30,50,5.658068e+02
27,30,60,5.658068e+02
27,30,70,5.658068e+02
27,30,80,5.658068e+02
27,30,90,5.619067e+02
27,30,100,5.619067e+02
27,30,1,6.543113e+02
27,30,2,6.483936e+02
27,30,3,6.372609e+02
27,30,5,6.116463e+02
27,30,10,6.116463e+02
27,30,20,5.978592e+02
27,30,30,5.560281e+02
27,30,40,5.441534e+02
27,30,50,5.402210e+02
27,30,60,5.401907e+02
27,30,70,5.398970e+02
27,30,80,5.397061e+02
27,30,90,5.394240e+02
27,30,100,5.394233e+02
27,30,1,6.576936e+02
27,30,2,6.299302e+02
27,30,3,6.091126e+02
27,30,5,5.974106e+02
27,30,10,5.962800e+02
27,30,20,5.947144e+02
27,30,30,5.826403e+02
27,30,40,5.821179e+02
27,30,50,5.821179e+02
27,30,60,5.821179e+02
27,30,70,5.820655e+02
27,30,80,5.648608e+02
27,30,90,5.636620e+02
27,30,100,5.636620e+02
