funcid,dim,milestone,error
10,30,1,6.455013e+03
10,30,2,6.366260e+03
10,30,3,5.524607e+03
10,30,5,5.524607e+03
10,30,10,5.292325e+03
10,30,20,5.292325e+03
10,30,30,5.063142e+03
10,30,40,4.989553e+03
10,30,50,4.989553e+03
10,30,60,4.989553e+03
10,30,70,4.989553e+03
10,30,80,4.989553e+03
10,30,90,4.515081e+03
10,30,100,4.515081e+03
10,30,1,5.894810e+03
10,30,2,5.894810e+03
10,30,3,5.894810e+03
10,30,5,5.894810e+03
10,30,10,5.811480e+03
10,30,20,5.504855e+03
10,30,30,5.309554e+03
10,30,40,5.090813e+03
10,30,50,4.777937e+03
10,30,60,4.287789e+03
10,30,70,4.287789e+03
10,30,80,4.016788e+03
10,30,90,4.016788e+03
10,30,100,3.819448e+03
10,30,1,6.465858e+03
10,30,2,6.271152e+03
10,30,3,5.386974e+03
10,30,5,5.149872e+03
10,30,10,4.646589e+03
10,30,20,4.167616e+03
10,30,30,4.087807e+03
10,30,40,4.087807e+03
10,30,50,4.087807e+03
10,30,60,4.087807e+03
10,30,70,3.793467e+03
10,30,80,3.793467e+03
10,30,90,3.526680e+03
10,30,100,3.515947e+03
10,30,1,6.459677e+03
10,30,2,6.102702e+03
10,30,3,6.102702e+03
10,30,5,4.683059e+03
10,30,10,4.683059e+03
10,30,20,3.807934e+03
10,30,30,3.807934e+03
10,30,40,3.807934e+03
10,30,50,3.807934e+03
10,30,60,3.807934e+03
10,30,70,3.807934e+03
10,30,80,3.807934e+03
10,30,90,3.807934e+03
10,30,100,3.807934e+03
10,30,1,6.360753e+03
10,30,2,5.953581e+03
10,30,3,5.953581e+03
10,30,5,5.178202e+03
10,30,10,4.874576e+03
10,30,20,4.411678e+03
10,30,30,4.411678e+03
10,30,40,4.411678e+03
10,30,50,4.411678e+03
10,30,60,4.411678e+03
10,30,70,4.411678e+03
10,30,80,4.411678e+03
10,30,90,4.411678e+03
10,30,100,4.411678e+03
10,30,1,6.169959e+03
10,30,2,6.088937e+03
10,30,3,5.505855e+03
10,30,5,5.240815e+03
10,30,10,5.076895e+03
10,30,20,4.790946e+03
10,30,30,4.321076e+03
10,30,40,4.280462e+03
10,30,50,4.280462e+03
10,30,60,4.280462e+03
10,30,70,4.280462e+03
10,30,80,4.280462e+03
10,30,90,4.280462e+03
10,30,100,4.280462e+03
10,30,1,5.656471e+03
10,30,2,5.617022e+03
10,30,3,5.617022e+03
10,30,5,5.287998e+03
10,30,10,5.007470e+03
10,30,20,4.660017e+03
10,30,30,4.660017e+03
10,30,40,4.161827e+03
10,30,50,4.066854e+03
10,30,60,4.066854e+03
10,30,70,4.066854e+03
10,30,80,4.066854e+03
10,30,90,4.066854e+03
10,30,100,4.066854e+03
10,30,1,5.624761e+03
10,30,2,5.624761e+03
10,30,3,5.003873e+03
10,30,5,5.003873e+03
10,30,10,4.866417e+03
10,30,20,4.665974e+03
10,30,30,4.665974e+03
10,30,40,4.665974e+03
10,30,50,4.665974e+03
10,30,60,4.665974e+03
10,30,70,4.665974e+03
10,30,80,4.415443e+03
10,30,90,4.415443e+03
10,30,100,4.363417e+03
10,30,1,6.735287e+03
10,30,2,6.613216e+03
10,30,3,5.805215e+03
10,30,5,5.555855e+03
10,30,10,5.500833e+03
10,30,20,5.078091e+03
10,30,30,5.072309e+03
10,30,40,5.072309e+03
10,30,50,5.072309e+03
10,30,60,5.072309e+03
10,30,70,4.810697e+03
10,30,80,4.777475e+03
10,30,90,4.755985e+03
10,30,100,4.646696e+03
10,30,1,5.684565e+03
10,30,2,5.623833e+03
10,30,3,5.623833e+03
10,30,5,5.611753e+03
10,30,10,5.172492e+03
10,30,20,4.725070e+03
10,30,30,4.528245e+03
10,30,40,4.528245e+03
10,30,50,4.517674e+03
10,30,60,4.517674e+03
10,30,70,4.130949e+03
10,30,80,4.032303e+03
10,30,90,4.032303e+03
10,30,100,3.972345e+03
