funcid,dim,milestone,error
3,30,1,1.737091e+05
3,30,2,1.426701e+05
3,30,3,1.426701e+05
3,30,5,8.945242e+04
3,30,10,8.132954e+04
3,30,20,5.829259e+04
3,30,30,4.014117e+04
3,30,40,2.924422e+04
3,30,50,2.924422e+04
3,30,60,2.870557e+04
3,30,70,2.815117e+04
3,30,80,2.226825e+04
3,30,90,2.224314e+04
3,30,100,2.101464e+04
3,30,1,2.311229e+05
3,30,2,1.878843e+05
3,30,3,1.878843e+05
3,30,5,1.430181e+05
3,30,10,1.045885e+05
3,30,20,6.027473e+04
3,30,30,4.784434e+04
3,30,40,4.090319e+04
3,30,50,2.405289e+04
3,30,60,2.403865e+04
3,30,70,2.263080e+04
3,30,80,2.039818e+04
3,30,90,2.039818e+04
3,30,100,1.918776e+04
3,30,1,1.010136e+05
3,30,2,9.607391e+04
3,30,3,9.607391e+04
3,30,5,6.510961e+04
3,30,10,4.963853e+04
3,30,20,1.839345e+04
3,30,30,1.783865e+04
3,30,40,1.783865e+04
3,30,50,1.783865e+04
3,30,60,1.738020e+04
3,30,70,1.615432e+04
3,30,80,1.384988e+04
3,30,90,1.384623e+04
3,30,100,1.384050e+04
3,30,1,9.632900e+04
3,30,2,9.632900e+04
3,30,3,9.335333e+04
3,30,5,8.875051e+04
3,30,10,7.448815e+04
3,30,20,5.245967e+04
3,30,30,4.742228e+04
3,30,40,3.096964e+04
3,30,50,2.997117e+04
3,30,60,2.927161e+04
3,30,70,2.927161e+04
3,30,80,2.927161e+04
3,30,90,2.587517e+04
3,30,100,2.413861e+04
3,30,1,2.015120e+05
3,30,2,1.862499e+05
3,30,3,1.718303e+05
3,30,5,1.458980e+05
3,30,10,1.131293e+05
3,30,20,7.418945e+04
3,30,30,6.200248e+04
3,30,40,6.200248e+04
3,30,50,6.017409e+04
3,30,60,5.479588e+04
3,30,70,4.640745e+04
3,30,80,4.209567e+04
3,30,90,4.051262e+04
3,30,100,3.892046e+04
3,30,1,1.615940e+05
3,30,2,1.573219e+05
3,30,3,1.237819e+05
3,30,5,8.846250e+04
3,30,10,7.785375e+04
3,30,20,6.983573e+04
3,30,30,6.257623e+04
3,30,40,4.827331e+04
3,30,50,4.706340e+04
3,30,60,4.626367e+04
3,30,70,4.626367e+04
3,30,80,3.948256e+04
3,30,90,3.835555e+04
3,30,100,3.835555e+04
3,30,1,3.178241e+05
3,30,2,2.876548e+05
3,30,3,1.536742e+05
3,30,5,1.339560e+05
3,30,10,1.079884e+05
3,30,20,7.219098e+04
3,30,30,5.455183e+04
3,30,40,4.692440e+04
3,30,50,3.647615e+04
3,30,60,2.662055e+04
3,30,70,2.543401e+04
3,30,80,2.543401e+04
3,30,90,2.543401e+04
3,30,100,2.323896e+04
3,30,1,2.144059e+05
3,30,2,1.454085e+05
3,30,3,1.379144e+05
3,30,5,9.142123e+04
3,30,10,5.948227e+04
3,30,20,5.173243e+04
3,30,30,2.453750e+04
3,30,40,2.251058e+04
3,30,50,2.246675e+04
3,30,60,2.150964e+04
3,30,70,2.088305e+04
3,30,80,1.945669e+04
3,30,90,1.869799e+04
3,30,100,1.869799e+04
3,30,1,2.670118e+05
3,30,2,2.133186e+05
3,30,3,1.506177e+05
3,30,5,9.610061e+04
3,30,10,5.870737e+04
3,30,20,5.555544e+04
3,30,30,5.100653e+04
3,30,40,3.366325e+04
3,30,50,2.533128e+04
3,30,60,2.533128e+04
3,30,70,2.116177e+04
3,30,80,2.116177e+04
3,30,90,1.840197e+04
3,30,100,1.801125e+04
3,30,1,1.931588e+05
3,30,2,1.455242e+05
3,30,3,1.089739e+05
3,30,5,9.707240e+04
3,30,10,6.002408e+04
3,30,20,4.601397e+04
3,30,30,3.318932e+04
3,30,40,3.318932e+04
3,30,50,3.151275e+04
3,30,60,3.107144e+04
3,30,70,3.107111e+04
3,30,80,3.107111e+04
3,30,90,2.871908e+04
3,30,100,2.871908e+04
