funcid,dim,milestone,error
6,30,1,3.202171e+01
6,30,2,2.271177e+01
6,30,3,2.001826e+01
6,30,5,1.732750e+01
6,30,10,1.732750e+01
6,30,20,1.687947e+01
6,30,30,1.669082e+01
6,30,40,1.662856e+01
6,30,50,1.617513e+01
6,30,60,1.466459e+01
6,30,70,1.440943e+01
6,30,80,1.440218e+01
6,30,90,1.440218e+01
6,30,100,1.417846e+01
6,30,1,2.683406e+01
6,30,2,2.452897e+01
6,30,3,2.402210e+01
6,30,5,2.153024e+01
6,30,10,1.866939e+01
6,30,20,1.486319e+01
6,30,30,1.267030e+01
6,30,40,1.267030e+01
6,30,50,1.214506e+01
6,30,60,1.214506e+01
6,30,70,1.214506e+01
6,30,80,1.191689e+01
6,30,90,1.191689e+01
6,30,100,1.191689e+01
6,30,1,4.099542e+01
6,30,2,3.191543e+01
6,30,3,3.001192e+01
6,30,5,2.444903e+01
6,30,10,2.330027e+01
6,30,20,2.225852e+01
6,30,30,2.068903e+01
6,30,40,2.047569e+01
6,30,50,2.042455e+01
6,30,60,2.023456e+01
6,30,70,2.023456e+01
6,30,80,1.921080e+01
6,30,90,1.897726e+01
6,30,100,1.800526e+01
6,30,1,3.422090e+01
6,30,2,2.411237e+01
6,30,3,2.246631e+01
6,30,5,2.246631e+01
6,30,10,2.246631e+01
6,30,20,2.236710e+01
6,30,30,1.923490e+01
6,30,40,1.906315e+01
6,30,50,1.906315e+01
6,30,60,1.906315e+01
6,30,70,1.800331e+01
6,30,80,1.800331e+01
6,30,90,1.800331e+01
6,30,100,1.800331e+01
6,30,1,3.088329e+01
6,30,2,2.596089e+01
6,30,3,2.483851e+01
6,30,5,2.351753e+01
6,30,10,2.162967e+01
6,30,20,2.031973e+01
6,30,30,1.944198e+01
6,30,40,1.943948e+01
6,30,50,1.932720e+01
6,30,60,1.932720e+01
6,30,70,1.690786e+01
6,30,80,1.690786e+01
6,30,90,1.690786e+01
6,30,100,1.690786e+01
6,30,1,2.864237e+01
6,30,2,2.438167e+01
6,30,3,2.309629e+01
6,30,5,1.992588e+01
6,30,10,1.780910e+01
6,30,20,1.743037e+01
6,30,30,1.743037e+01
6,30,40,1.743037e+01
6,30,50,1.743037e+01
6,30,60,1.743037e+01
6,30,70,1.743037e+01
6,30,80,1.626678e+01
6,30,90,1.496748e+01
6,30,100,1.432794e+01
6,30,1,3.196415e+01
6,30,2,2.587111e+01
6,30,3,2.587111e+01
6,30,5,2.543967e+01
6,30,10,2.324214e+01
6,30,20,1.864428e+01
6,30,30,1.817862e+01
6,30,40,1.727453e+01
6,30,50,1.699842e+01
6,30,60,1.699842e+01
6,30,70,1.582901e+01
6,30,80,1.582901e+01
6,30,90,1.582901e+01
6,30,100,1.582901e+01
6,30,1,4.586982e+01
6,30,2,4.135685e+01
6,30,3,4.135685e+01
6,30,5,2.929358e+01
6,30,10,2.907968e+01
6,30,20,2.249579e+01
6,30,30,2.249579e+01
6,30,40,2.158860e+01
6,30,50,2.061973e+01
6,30,60,2.061973e+01
6,30,70,2.061973e+01
6,30,80,2.061973e+01
6,30,90,2.061973e+01
6,30,100,2.061973e+01
6,30,1,3.301021e+01
6,30,2,2.347763e+01
6,30,3,2.309357e+01
6,30,5,1.938330e+01
6,30,10,1.859553e+01
6,30,20,1.816830e+01
6,30,30,1.473823e+01
6,30,40,1.473823e+01
6,30,50,1.473823e+01
6,30,60,1.473823e+01
6,30,70,1.473823e+01
6,30,80,1.473823e+01
6,30,90,1.473823e+01
6,30,100,1.473823e+01
6,30,1,3.190180e+01
6,30,2,2.588625e+01
6,30,3,2.529815e+01
6,30,5,2.341725e+01
6,30,10,2.044620e+01
6,30,20,1.851717e+01
6,30,30,1.784358e+01
6,30,40,1.775685e+01
6,30,50,1.717300e+01
6,30,60,1.691111e+01
6,30,70,1.627135e+01
6,30,80,1.627135e+01
6,30,90,1.539189e+01
6,30,100,1.539189e+01
