funcid,dim,milestone,error
2,30,1,6.152099e+35
2,30,2,2.303434e+26
2,30,3,1.331773e+25
2,30,5,1.331747e+25
2,30,10,4.714567e+24
2,30,20,9.430024e+21
2,30,30,6.275573e+21
2,30,40,6.275573e+21
2,30,50,6.275573e+21
2,30,60,6.275573e+21
2,30,70,6.989304e+20
2,30,80,6.989304e+20
2,30,90,6.989250e+20
2,30,100,6.324342e+20
2,30,1,2.698960e+30
2,30,2,1.316095e+29
2,30,3,1.316093e+29
2,30,5,1.316093e+29
2,30,10,9.903406e+24
2,30,20,9.898611e+24
2,30,30,1.546076e+22
2,30,40,1.313884e+22
2,30,50,1.285907e+22
2,30,60,1.285907e+22
2,30,70,1.285907e+22
2,30,80,1.285907e+22
2,30,90,1.285907e+22
2,30,100,1.285907e+22
2,30,1,4.130100e+31
2,30,2,3.837542e+30
2,30,3,1.246972e+29
2,30,5,1.246967e+29
2,30,10,1.246967e+29
2,30,20,3.089155e+28
2,30,30,1.127545e+24
2,30,40,1.644040e+23
2,30,50,1.639483e+23
2,30,60,1.639483e+23
2,30,70,8.414884e+20
2,30,80,8.414884e+20
2,30,90,8.375724e+20
2,30,100,5.981299e+20
2,30,1,4.726515e+32
2,30,2,8.104054e+30
2,30,3,6.435839e+30
2,30,5,1.422716e+30
2,30,10,1.422716e+30
2,30,20,1.084064e+30
2,30,30,1.343790e+26
2,30,40,2.738081e+25
2,30,50,2.738033e+25
2,30,60,2.738025e+25
2,30,70,2.738022e+25
2,30,80,2.738022e+25
2,30,90,1.212534e+20
2,30,100,1.212532e+20
2,30,1,1.506186e+31
2,30,2,1.180274e+30
2,30,3,2.275882e+29
2,30,5,7.788520e+26
2,30,10,7.787484e+26
2,30,20,7.787472e+26
2,30,30,7.787472e+26
2,30,40,3.179737e+26
2,30,50,3.177524e+26
2,30,60,3.177524e+26
2,30,70,1.509808e+23
2,30,80,1.509783e+23
2,30,90,4.954259e+22
2,30,100,4.954259e+22
2,30,1,6.449605e+36
2,30,2,1.760512e+36
2,30,3,4.839803e+32
2,30,5,7.223182e+28
2,30,10,3.984947e+28
2,30,20,3.971501e+28
2,30,30,1.163117e+28
2,30,40,1.163117e+28
2,30,50,1.162992e+28
2,30,60,1.162992e+28
2,30,70,1.162992e+28
2,30,80,1.162992e+28
2,30,90,1.162992e+28
2,30,100,1.600335e+27
2,30,1,6.188732e+31
2,30,2,2.994734e+29
2,30,3,2.927531e+28
2,30,5,1.599263e+27
2,30,10,6.176989e+26
2,30,20,5.845616e+25
2,30,30,2.508321e+23
2,30,40,2.507331e+23
2,30,50,2.470530e+23
2,30,60,1.069231e+23
2,30,70,1.069056e+23
2,30,80,1.069056e+23
2,30,90,1.069056e+23
2,30,100,1.069056e+23
2,30,1,1.844634e+33
2,30,2,1.506595e+30
2,30,3,4.964327e+28
2,30,5,8.025520e+27
2,30,10,7.108454e+27
2,30,20,6.961598e+27
2,30,30,6.883215e+27
2,30,40,1.599387e+26
2,30,50,1.462813e+26
2,30,60,1.462813e+26
2,30,70,1.462813e+26
2,30,80,1.462812e+26
2,30,90,1.462812e+26
2,30,100,1.462812e+26
2,30,1,3.902845e+34
2,30,2,7.552300e+24
2,30,3,1.510506e+24
2,30,5,3.562456e+23
2,30,10,1.754412e+23
2,30,20,6.709126e+22
2,30,30,6.708292e+22
2,30,40,6.708275e+22
2,30,50,6.708275e+22
2,30,60,6.708275e+22
2,30,70,6.708275e+22
2,30,80,6.708275e+22
2,30,90,6.708275e+22
2,30,100,6.708275e+22
2,30,1,6.258754e+32
2,30,2,1.115455e+29
2,30,3,9.477654e+28
2,30,5,4.401310e+27
2,30,10,2.134399e+27
2,30,20,2.133361e+27
2,30,30,2.133355e+27
2,30,40,9.775601e+26
2,30,50,9.771296e+26
2,30,60,9.771296e+26
2,30,70,8.044096e+26
2,30,80,8.044096e+26
2,30,90,8.044096e+26
2,30,100,8.044096e+26
