funcid,dim,milestone,error
22,30,1,1.235920e+03
22,30,2,9.339707e+02
22,30,3,9.275113e+02
22,30,5,8.152006e+02
22,30,10,4.986621e+02
22,30,20,4.436690e+02
22,30,30,4.090740e+02
22,30,40,3.976731e+02
22,30,50,3.976731e+02
22,30,60,3.976731e+02
22,30,70,3.763671e+02
22,30,80,3.763659e+02
22,30,90,3.698457e+02
22,30,100,3.658961e+02
22,30,1,7.464951e+03
22,30,2,7.289942e+03
22,30,3,6.716477e+03
22,30,5,6.439574e+03
22,30,10,5.019461e+03
22,30,20,4.645137e+03
22,30,30,4.625531e+03
22,30,40,4.625268e+03
22,30,50,4.618509e+03
22,30,60,4.618509e+03
22,30,70,4.605210e+03
22,30,80,4.605210e+03
22,30,90,4.508873e+03
22,30,100,4.508873e+03
22,30,1,7.125707e+03
22,30,2,7.072935e+03
22,30,3,6.446425e+03
22,30,5,6.330906e+03
22,30,10,5.985002e+03
22,30,20,5.454408e+03
22,30,30,5.454408e+03
22,30,40,5.454408e+03
22,30,50,5.454408e+03
22,30,60,5.454408e+03
22,30,70,5.454408e+03
22,30,80,4.915959e+03
22,30,90,4.915959e+03
22,30,100,4.915959e+03
22,30,1,6.145130e+03
22,30,2,6.074698e+03
22,30,3,5.802278e+03
22,30,5,5.101307e+03
22,30,10,5.101307e+03
22,30,20,5.101307e+03
22,30,30,5.101307e+03
22,30,40,5.101307e+03
22,30,50,4.857579e+03
22,30,60,4.857579e+03
22,30,70,4.857579e+03
22,30,80,4.588150e+03
22,30,90,4.588150e+03
22,30,100,4.588150e+03
22,30,1,7.212365e+03
22,30,2,6.806405e+03
22,30,3,6.718307e+03
22,30,5,6.675112e+03
22,30,10,5.799612e+03
22,30,20,4.924164e+03
22,30,30,4.902451e+03
22,30,40,4.902451e+03
22,30,50,4.247222e+03
22,30,60,4.235939e+03
22,30,70,4.197315e+03
22,30,80,4.197315e+03
22,30,90,4.197315e+03
22,30,100,4.197315e+03
22,30,1,6.893052e+03
22,30,2,6.166990e+03
22,30,3,6.002309e+03
22,30,5,5.663468e+03
22,30,10,5.428657e+03
22,30,20,5.422645e+03
22,30,30,4.578861e+03
22,30,40,4.573223e+03
22,30,50,4.092468e+03
22,30,60,4.065127e+03
22,30,70,4.065127e+03
22,30,80,4.065127e+03
22,30,90,4.065127e+03
22,30,100,4.065127e+03
22,30,1,6.685053e+03
22,30,2,6.531224e+03
22,30,3,6.262909e+03
22,30,5,6.007549e+03
22,30,10,6.007549e+03
22,30,20,5.932713e+03
22,30,30,5.907825e+03
22,30,40,5.907825e+03
22,30,50,5.907825e+03
22,30,60,5.876445e+03
22,30,70,5.876445e+03
22,30,80,5.874810e+03
22,30,90,5.874810e+03
22,30,100,5.505530e+03
22,30,1,6.643844e+03
22,30,2,6.635993e+03
22,30,3,6.635993e+03
22,30,5,6.635993e+03
22,30,10,6.635993e+03
22,30,20,6.513108e+03
22,30,30,6.405240e+03
22,30,40,5.856009e+03
22,30,50,5.387486e+03
22,30,60,5.387486e+03
22,30,70,5.387486e+03
22,30,80,5.387486e+03
22,30,90,5.315295e+03
22,30,100,5.234436e+03
22,30,1,7.018466e+03
22,30,2,7.018466e+03
22,30,3,6.954893e+03
22,30,5,6.568696e+03
22,30,10,6.568696e+03
22,30,20,6.246194e+03
22,30,30,5.307383e+03
22,30,40,5.184721e+03
22,30,50,4.998832e+03
22,30,60,4.681952e+03
22,30,70,4.681952e+03
22,30,80,4.538442e+03
22,30,90,4.515110e+03
22,30,100,4.515110e+03
22,30,1,6.714228e+03
22,30,2,5.753853e+03
22,30,3,5.753853e+03
22,30,5,5.668746e+03
22,30,10,5.560345e+03
22,30,20,5.560345e+03
22,30,30,5.560345e+03
22,30,40,5.560345e+03
22,30,50,5.560345e+03
22,30,60,5.539492e+03
22,30,70,5.163718e+03
22,30,80,5.163718e+03
22,30,90,5.163718e+03
22,30,100,4.940278e+03
