funcid,dim,milestone,error
18,30,1,1.339335e+07
18,30,2,1.339334e+07
18,30,3,1.311499e+07
18,30,5,1.311499e+07
18,30,10,1.311495e+07
18,30,20,1.311495e+07
18,30,30,1.311495e+07
18,30,40,1.311495e+07
18,30,50,1.311495e+07
18,30,60,1.311495e+07
18,30,70,1.311495e+07
18,30,80,1.311495e+07
18,30,90,1.311495e+07
18,30,100,1.311495e+07
18,30,1,2.205590e+07
18,30,2,2.199541e+07
18,30,3,1.833194e+07
18,30,5,1.737057e+07
18,30,10,1.737056e+07
18,30,20,1.735683e+07
18,30,30,1.735683e+07
18,30,40,3.064639e+06
18,30,50,3.064639e+06
18,30,60,3.064637e+06
18,30,70,3.064637e+06
18,30,80,3.064637e+06
18,30,90,3.064637e+06
18,30,100,3.064637e+06
18,30,1,1.534638e+07
18,30,2,1.534635e+07
18,30,3,1.534634e+07
18,30,5,1.534634e+07
18,30,10,1.257094e+07
18,30,20,1.257093e+07
18,30,30,1.257092e+07
18,30,40,1.257092e+07
18,30,50,1.257092e+07
18,30,60,1.257092e+07
18,30,70,1.257092e+07
18,30,80,1.257092e+07
18,30,90,1.257092e+07
18,30,100,1.257092e+07
18,30,1,8.087941e+06
18,30,2,6.724039e+06
18,30,3,6.668221e+06
18,30,5,6.293404e+06
18,30,10,1.006678e+06
18,30,20,1.006659e+06
18,30,30,1.006659e+06
18,30,40,1.006658e+06
18,30,50,1.006658e+06
18,30,60,1.006657e+06
18,30,70,1.006657e+06
18,30,80,1.006657e+06
18,30,90,1.006657e+06
18,30,100,1.006657e+06
18,30,1,1.147365e+07
18,30,2,4.101092e+06
18,30,3,3.566920e+06
18,30,5,3.547081e+06
18,30,10,3.522976e+06
18,30,20,1.362724e+06
18,30,30,1.362724e+06
18,30,40,1.331313e+06
18,30,50,1.331311e+06
18,30,60,1.331311e+06
18,30,70,1.331311e+06
18,30,80,1.331310e+06
18,30,90,1.331309e+06
18,30,100,1.331308e+06
18,30,1,8.321375e+06
18,30,2,8.321364e+06
18,30,3,8.321364e+06
18,30,5,8.321329e+06
18,30,10,8.321319e+06
18,30,20,8.313823e+06
18,30,30,8.313818e+06
18,30,40,8.313811e+06
18,30,50,8.313788e+06
18,30,60,8.313788e+06
18,30,70,8.313788e+06
18,30,80,8.313787e+06
18,30,90,8.313787e+06
18,30,100,8.273995e+06
18,30,1,1.168021e+07
18,30,2,7.986855e+06
18,30,3,7.986855e+06
18,30,5,7.844464e+06
18,30,10,7.844434e+06
18,30,20,3.615023e+06
18,30,30,3.108850e+06
18,30,40,2.815480e+06
18,30,50,2.815476e+06
18,30,60,2.815475e+06
18,30,70,2.815475e+06
18,30,80,2.815475e+06
18,30,90,2.815475e+06
18,30,100,2.815475e+06
18,30,1,1.222806e+07
18,30,2,1.222806e+07
18,30,3,1.217603e+07
18,30,5,5.936861e+06
18,30,10,5.590484e+06
18,30,20,5.581889e+06
18,30,30,5.581888e+06
18,30,40,5.581888e+06
18,30,50,5.581888e+06
18,30,60,5.552225e+06
18,30,70,5.552225e+06
18,30,80,5.552225e+06
18,30,90,5.552225e+06
18,30,100,5.552225e+06
18,30,1,1.092238e+07
18,30,2,1.089703e+07
18,30,3,7.660247e+06
18,30,5,7.660239e+06
18,30,10,7.635589e+06
18,30,20,7.635578e+06
18,30,30,7.635561e+06
18,30,40,7.635561e+06
18,30,50,7.635561e+06
18,30,60,7.635561e+06
18,30,70,7.635561e+06
18,30,80,7.635561e+06
18,30,90,7.635561e+06
18,30,100,7.635561e+06
18,30,1,5.612997e+06
18,30,2,5.195940e+06
18,30,3,5.195932e+06
18,30,5,5.061696e+06
18,30,10,5.061670e+06
18,30,20,5.061662e+06
18,30,30,5.061662e+06
18,30,40,5.061657e+06
18,30,50,5.061657e+06
18,30,60,5.061648e+06
18,30,70,5.054213e+06
18,30,80,5.054196e+06
18,30,90,5.054196e+06
18,30,100,5.054196e+06
