funcid,dim,milestone,error
14,30,1,3.239570e+06
14,30,2,3.239546e+06
14,30,3,2.051128e+06
14,30,5,2.051116e+06
14,30,10,2.051116e+06
14,30,20,2.051116e+06
14,30,30,2.051116e+06
14,30,40,2.051115e+06
14,30,50,2.051115e+06
14,30,60,2.051115e+06
14,30,70,2.051115e+06
14,30,80,2.051115e+06
14,30,90,2.051115e+06
14,30,100,2.051115e+06
14,30,1,2.429015e+06
14,30,2,2.429000e+06
14,30,3,2.428996e+06
14,30,5,2.428996e+06
14,30,10,2.428989e+06
14,30,20,2.428989e+06
14,30,30,2.428989e+06
14,30,40,2.428989e+06
14,30,50,2.428989e+06
14,30,60,2.428989e+06
14,30,70,2.428989e+06
14,30,80,2.428989e+06
14,30,90,2.428989e+06
14,30,100,2.428989e+06
14,30,1,1.574202e+06
14,30,2,1.574185e+06
14,30,3,1.574185e+06
14,30,5,1.574173e+06
14,30,10,1.574170e+06
14,30,20,1.574169e+06
14,30,30,1.574169e+06
14,30,40,1.574168e+06
14,30,50,1.574168e+06
14,30,60,1.574146e+06
14,30,70,1.574146e+06
14,30,80,1.574146e+06
14,30,90,1.574146e+06
14,30,100,1.574146e+06
14,30,1,3.788127e+06
14,30,2,3.788104e+06
14,30,3,3.782252e+06
14,30,5,3.782223e+06
14,30,10,3.782201e+06
14,30,20,2.832117e+06
14,30,30,1.871283e+06
14,30,40,1.871226e+06
14,30,50,1.871225e+06
14,30,60,1.871225e+06
14,30,70,1.871225e+06
14,30,80,1.871225e+06
14,30,90,1.871225e+06
14,30,100,1.871225e+06
14,30,1,4.906669e+05
14,30,2,4.906566e+05
14,30,3,4.906334e+05
14,30,5,4.906312e+05
14,30,10,4.906279e+05
14,30,20,4.906278e+05
14,30,30,4.906269e+05
14,30,40,4.906269e+05
14,30,50,4.906269e+05
14,30,60,4.906269e+05
14,30,70,4.906269e+05
14,30,80,4.906269e+05
14,30,90,4.906269e+05
14,30,100,4.906269e+05
14,30,1,1.698609e+07
14,30,2,1.698607e+07
14,30,3,1.698606e+07
14,30,5,1.099132e+06
14,30,10,1.099077e+06
14,30,20,1.099074e+06
14,30,30,1.099074e+06
14,30,40,1.099072e+06
14,30,50,1.099072e+06
14,30,60,1.099072e+06
14,30,70,1.099072e+06
14,30,80,1.099072e+06
14,30,90,1.099072e+06
14,30,100,1.099072e+06
14,30,1,1.587416e+06
14,30,2,3.014064e+05
14,30,3,3.014064e+05
14,30,5,3.014059e+05
14,30,10,3.013821e+05
14,30,20,3.013804e+05
14,30,30,3.013804e+05
14,30,40,3.013804e+05
14,30,50,3.013802e+05
14,30,60,3.013802e+05
14,30,70,3.013802e+05
14,30,80,3.013802e+05
14,30,90,3.013802e+05
14,30,100,3.013802e+05
14,30,1,9.588220e+06
14,30,2,5.363612e+06
14,30,3,5.363608e+06
14,30,5,5.363608e+06
14,30,10,5.363606e+06
14,30,20,5.363606e+06
14,30,30,5.363605e+06
14,30,40,5.363599e+06
14,30,50,5.363598e+06
14,30,60,5.363598e+06
14,30,70,5.363598e+06
14,30,80,5.363598e+06
14,30,90,5.363598e+06
14,30,100,5.363598e+06
14,30,1,6.529062e+06
14,30,2,6.529029e+06
14,30,3,6.529025e+06
14,30,5,6.529022e+06
14,30,10,6.529009e+06
14,30,20,6.529009e+06
14,30,30,6.529009e+06
14,30,40,6.529008e+06
14,30,50,6.529008e+06
14,30,60,6.529008e+06
14,30,70,6.529008e+06
14,30,80,6.529008e+06
14,30,90,6.529008e+06
14,30,100,6.529008e+06
14,30,1,4.723795e+06
14,30,2,4.723790e+06
14,30,3,4.723790e+06
14,30,5,4.723788e+06
14,30,10,4.723784e+06
14,30,20,4.723784e+06
14,30,30,4.723784e+06
14,30,40,4.723784e+06
14,30,50,4.723784e+06
14,30,60,4.723784e+06
14,30,70,4.723784e+06
14,30,80,4.723784e+06
14,30,90,4.723784e+06
14,30,100,4.723784e+06
